period,respondent,respondent-name,type,type-name,timezone,timezone-description,value,value-units
2023-04-05,TEX,Texas,D,Demand,Pacific,Pacific,1041392,megawatthours
2023-04-05,TIDC,Turlock Irrigation District,D,Demand,Arizona,Arizona,6539,megawatthours
2023-04-05,TIDC,Turlock Irrigation District,D,Demand,Central,Central,6553,megawatthours
2023-04-05,TIDC,Turlock Irrigation District,D,Demand,Eastern,Eastern,6558,megawatthours
2023-04-05,TIDC,Turlock Irrigation District,D,Demand,Mountain,Mountain,6546,megawatthours
2023-04-05,TIDC,Turlock Irrigation District,D,Demand,Pacific,Pacific,6539,megawatthours
2023-04-05,TPWR,"City of Tacoma, Department of Public Utilities, Light Division",D,Demand,Arizona,Arizona,14502,megawatthours
2023-04-05,TPWR,"City of Tacoma, Department of Public Utilities, Light Division",D,Demand,Central,Central,14556,megawatthours
2023-04-05,TPWR,"City of Tacoma, Department of Public Utilities, Light Division",D,Demand,Eastern,Eastern,14579,megawatthours
2023-04-05,TPWR,"City of Tacoma, Department of Public Utilities, Light Division",D,Demand,Mountain,Mountain,14532,megawatthours
2023-04-05,TPWR,"City of Tacoma, Department of Public Utilities, Light Division",D,Demand,Pacific,Pacific,14502,megawatthours
2023-04-05,TVA,Tennessee Valley Authority,D,Demand,Arizona,Arizona,413742,megawatthours
2023-04-05,TVA,Tennessee Valley Authority,D,Demand,Central,Central,416842,megawatthours
2023-04-05,TVA,Tennessee Valley Authority,D,Demand,Eastern,Eastern,418448,megawatthours
2023-04-05,TVA,Tennessee Valley Authority,D,Demand,Mountain,Mountain,415250,megawatthours
2023-04-05,TVA,Tennessee Valley Authority,D,Demand,Pacific,Pacific,413742,megawatthours
2023-04-05,US48,United States Lower 48,D,Demand,Arizona,Arizona,10446635,megawatthours
2023-04-05,US48,United States Lower 48,D,Demand,Central,Central,10465122,megawatthours
2023-04-05,US48,United States Lower 48,D,Demand,Eastern,Eastern,10475482,megawatthours
2023-04-05,US48,United States Lower 48,D,Demand,Mountain,Mountain,10455691,megawatthours
2023-04-05,US48,United States Lower 48,D,Demand,Pacific,Pacific,10446635,megawatthours
2023-04-05,WACM,Western Area Power Administration - Rocky Mountain Region,D,Demand,Arizona,Arizona,86063,megawatthours
2023-04-05,WACM,Western Area Power Administration - Rocky Mountain Region,D,Demand,Central,Central,86344,megawatthours
2023-04-05,WACM,Western Area Power Administration - Rocky Mountain Region,D,Demand,Eastern,Eastern,86487,megawatthours
2023-04-05,WACM,Western Area Power Administration - Rocky Mountain Region,D,Demand,Mountain,Mountain,86232,megawatthours
2023-04-05,WACM,Western Area Power Administration - Rocky Mountain Region,D,Demand,Pacific,Pacific,86063,megawatthours
2023-04-05,WALC,Western Area Power Administration - Desert Southwest Region,D,Demand,Arizona,Arizona,25008,megawatthours
2023-04-05,WALC,Western Area Power Administration - Desert Southwest Region,D,Demand,Central,Central,25011,megawatthours
2023-04-05,WALC,Western Area Power Administration - Desert Southwest Region,D,Demand,Eastern,Eastern,24963,megawatthours
2023-04-05,WALC,Western Area Power Administration - Desert Southwest Region,D,Demand,Mountain,Mountain,25008,megawatthours
2023-04-05,WALC,Western Area Power Administration - Desert Southwest Region,D,Demand,Pacific,Pacific,25008,megawatthours
2023-04-05,WAUW,Western Area Power Administration - Upper Great Plains West,D,Demand,Arizona,Arizona,1697,megawatthours
2023-04-05,WAUW,Western Area Power Administration - Upper Great Plains West,D,Demand,Central,Central,1703,megawatthours
2023-04-05,WAUW,Western Area Power Administration - Upper Great Plains West,D,Demand,Eastern,Eastern,1702,megawatthours
2023-04-05,WAUW,Western Area Power Administration - Upper Great Plains West,D,Demand,Mountain,Mountain,1704,megawatthours
2023-04-05,WAUW,Western Area Power Administration - Upper Great Plains West,D,Demand,Pacific,Pacific,1697,megawatthours
2023-04-05,AECI,"Associated Electric Cooperative, Inc.",DF,Day-ahead demand forecast,Arizona,Arizona,53605,megawatthours
2023-04-05,AECI,"Associated Electric Cooperative, Inc.",DF,Day-ahead demand forecast,Central,Central,53273,megawatthours
2023-04-05,AECI,"Associated Electric Cooperative, Inc.",DF,Day-ahead demand forecast,Eastern,Eastern,53287,megawatthours
2023-04-05,AECI,"Associated Electric Cooperative, Inc.",DF,Day-ahead demand forecast,Mountain,Mountain,53385,megawatthours
2023-04-05,AECI,"Associated Electric Cooperative, Inc.",DF,Day-ahead demand forecast,Pacific,Pacific,53605,megawatthours
2023-04-05,AVA,Avista Corporation,DF,Day-ahead demand forecast,Arizona,Arizona,37705,megawatthours
2023-04-05,AVA,Avista Corporation,DF,Day-ahead demand forecast,Central,Central,37781,megawatthours
2023-04-05,AVA,Avista Corporation,DF,Day-ahead demand forecast,Eastern,Eastern,37825,megawatthours
2023-04-05,AZPS,Arizona Public Service Company,DF,Day-ahead demand forecast,Mountain,Mountain,73784,megawatthours
2023-04-05,AVA,Avista Corporation,DF,Day-ahead demand forecast,Mountain,Mountain,37740,megawatthours
2023-04-05,AVA,Avista Corporation,DF,Day-ahead demand forecast,Pacific,Pacific,37705,megawatthours
2023-04-05,AZPS,Arizona Public Service Company,DF,Day-ahead demand forecast,Eastern,Eastern,73739,megawatthours
2023-04-05,AZPS,Arizona Public Service Company,DF,Day-ahead demand forecast,Arizona,Arizona,73812,megawatthours
2023-04-05,AZPS,Arizona Public Service Company,DF,Day-ahead demand forecast,Pacific,Pacific,73812,megawatthours
2023-04-05,AZPS,Arizona Public Service Company,DF,Day-ahead demand forecast,Central,Central,73762,megawatthours
2023-04-05,BANC,Balancing Authority of Northern California,DF,Day-ahead demand forecast,Mountain,Mountain,41212,megawatthours
2023-04-05,BPAT,Bonneville Power Administration,DF,Day-ahead demand forecast,Arizona,Arizona,164123,megawatthours
2023-04-05,BPAT,Bonneville Power Administration,DF,Day-ahead demand forecast,Central,Central,164709,megawatthours
2023-04-05,BPAT,Bonneville Power Administration,DF,Day-ahead demand forecast,Eastern,Eastern,165005,megawatthours
2023-04-05,BPAT,Bonneville Power Administration,DF,Day-ahead demand forecast,Mountain,Mountain,164413,megawatthours
2023-04-05,CAL,California,DF,Day-ahead demand forecast,Central,Central,648599,megawatthours
2023-04-05,CAL,California,DF,Day-ahead demand forecast,Eastern,Eastern,649089,megawatthours
2023-04-05,CAL,California,DF,Day-ahead demand forecast,Mountain,Mountain,648160,megawatthours
2023-04-05,CAL,California,DF,Day-ahead demand forecast,Pacific,Pacific,647828,megawatthours
2023-04-05,CAR,Carolinas,DF,Day-ahead demand forecast,Arizona,Arizona,593542,megawatthours
2023-04-05,CAR,Carolinas,DF,Day-ahead demand forecast,Central,Central,590530,megawatthours
2023-04-05,CAR,Carolinas,DF,Day-ahead demand forecast,Mountain,Mountain,592095,megawatthours
2023-04-05,CAR,Carolinas,DF,Day-ahead demand forecast,Pacific,Pacific,593542,megawatthours
2023-04-05,CENT,Central,DF,Day-ahead demand forecast,Arizona,Arizona,698887,megawatthours
2023-04-05,CENT,Central,DF,Day-ahead demand forecast,Central,Central,697521,megawatthours
2023-04-05,CENT,Central,DF,Day-ahead demand forecast,Eastern,Eastern,699330,megawatthours
2023-04-05,CENT,Central,DF,Day-ahead demand forecast,Mountain,Mountain,698015,megawatthours
2023-04-05,CENT,Central,DF,Day-ahead demand forecast,Pacific,Pacific,698887,megawatthours
2023-04-05,CHPD,Public Utility District No. 1 of Chelan County,DF,Day-ahead demand forecast,Central,Central,5448,megawatthours
2023-04-05,CHPD,Public Utility District No. 1 of Chelan County,DF,Day-ahead demand forecast,Eastern,Eastern,5461,megawatthours
2023-04-05,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Arizona,Arizona,532833,megawatthours
2023-04-05,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Central,Central,533526,megawatthours
2023-04-05,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Mountain,Mountain,533131,megawatthours
2023-04-05,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Pacific,Pacific,532833,megawatthours
2023-04-05,CPLE,Duke Energy Progress East,DF,Day-ahead demand forecast,Arizona,Arizona,160612,megawatthours
2023-04-05,CPLE,Duke Energy Progress East,DF,Day-ahead demand forecast,Central,Central,159847,megawatthours
2023-04-05,CPLE,Duke Energy Progress East,DF,Day-ahead demand forecast,Mountain,Mountain,160243,megawatthours
2023-04-05,CPLE,Duke Energy Progress East,DF,Day-ahead demand forecast,Pacific,Pacific,160612,megawatthours
2023-04-05,BANC,Balancing Authority of Northern California,DF,Day-ahead demand forecast,Arizona,Arizona,41180,megawatthours
2023-04-05,BANC,Balancing Authority of Northern California,DF,Day-ahead demand forecast,Central,Central,41247,megawatthours
2023-04-05,BANC,Balancing Authority of Northern California,DF,Day-ahead demand forecast,Eastern,Eastern,41292,megawatthours
2023-04-05,CAL,California,DF,Day-ahead demand forecast,Arizona,Arizona,647828,megawatthours
2023-04-05,CPLE,Duke Energy Progress East,DF,Day-ahead demand forecast,Eastern,Eastern,159417,megawatthours
2023-04-05,BANC,Balancing Authority of Northern California,DF,Day-ahead demand forecast,Pacific,Pacific,41180,megawatthours
2023-04-05,BPAT,Bonneville Power Administration,DF,Day-ahead demand forecast,Pacific,Pacific,164123,megawatthours
2023-04-05,CHPD,Public Utility District No. 1 of Chelan County,DF,Day-ahead demand forecast,Pacific,Pacific,5411,megawatthours
2023-04-05,CAR,Carolinas,DF,Day-ahead demand forecast,Eastern,Eastern,588775,megawatthours
2023-04-05,CHPD,Public Utility District No. 1 of Chelan County,DF,Day-ahead demand forecast,Mountain,Mountain,5431,megawatthours
2023-04-05,CHPD,Public Utility District No. 1 of Chelan County,DF,Day-ahead demand forecast,Arizona,Arizona,5411,megawatthours
2023-04-05,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Eastern,Eastern,533961,megawatthours
2023-04-05,CPLW,Duke Energy Progress West,DF,Day-ahead demand forecast,Arizona,Arizona,12558,megawatthours
2023-04-05,CPLW,Duke Energy Progress West,DF,Day-ahead demand forecast,Central,Central,12537,megawatthours
2023-04-05,CPLW,Duke Energy Progress West,DF,Day-ahead demand forecast,Eastern,Eastern,12522,megawatthours
2023-04-05,CPLW,Duke Energy Progress West,DF,Day-ahead demand forecast,Mountain,Mountain,12549,megawatthours
2023-04-05,CPLW,Duke Energy Progress West,DF,Day-ahead demand forecast,Pacific,Pacific,12558,megawatthours
2023-04-05,DOPD,PUD No. 1 of Douglas County,DF,Day-ahead demand forecast,Arizona,Arizona,5428,megawatthours
2023-04-05,DOPD,PUD No. 1 of Douglas County,DF,Day-ahead demand forecast,Central,Central,5457,megawatthours
2023-04-05,DOPD,PUD No. 1 of Douglas County,DF,Day-ahead demand forecast,Eastern,Eastern,5472,megawatthours
2023-04-05,DOPD,PUD No. 1 of Douglas County,DF,Day-ahead demand forecast,Mountain,Mountain,5442,megawatthours
2023-04-05,DOPD,PUD No. 1 of Douglas County,DF,Day-ahead demand forecast,Pacific,Pacific,5428,megawatthours
2023-04-05,DUK,Duke Energy Carolinas,DF,Day-ahead demand forecast,Arizona,Arizona,291730,megawatthours
2023-04-05,DUK,Duke Energy Carolinas,DF,Day-ahead demand forecast,Central,Central,290523,megawatthours
2023-04-05,DUK,Duke Energy Carolinas,DF,Day-ahead demand forecast,Eastern,Eastern,289765,megawatthours
2023-04-05,DUK,Duke Energy Carolinas,DF,Day-ahead demand forecast,Mountain,Mountain,291169,megawatthours
2023-04-05,DUK,Duke Energy Carolinas,DF,Day-ahead demand forecast,Pacific,Pacific,291730,megawatthours
2023-04-05,EPE,El Paso Electric Company,DF,Day-ahead demand forecast,Arizona,Arizona,18234,megawatthours
2023-04-05,EPE,El Paso Electric Company,DF,Day-ahead demand forecast,Central,Central,18245,megawatthours
2023-04-05,EPE,El Paso Electric Company,DF,Day-ahead demand forecast,Eastern,Eastern,18241,megawatthours
2023-04-05,EPE,El Paso Electric Company,DF,Day-ahead demand forecast,Mountain,Mountain,18241,megawatthours
2023-04-05,EPE,El Paso Electric Company,DF,Day-ahead demand forecast,Pacific,Pacific,18234,megawatthours
2023-04-05,ERCO,"Electric Reliability Council of Texas, Inc.",DF,Day-ahead demand forecast,Arizona,Arizona,1051136,megawatthours
2023-04-05,ERCO,"Electric Reliability Council of Texas, Inc.",DF,Day-ahead demand forecast,Central,Central,1059909,megawatthours
2023-04-05,ERCO,"Electric Reliability Council of Texas, Inc.",DF,Day-ahead demand forecast,Eastern,Eastern,1066498,megawatthours
2023-04-05,ERCO,"Electric Reliability Council of Texas, Inc.",DF,Day-ahead demand forecast,Mountain,Mountain,1055170,megawatthours
2023-04-05,ERCO,"Electric Reliability Council of Texas, Inc.",DF,Day-ahead demand forecast,Pacific,Pacific,1051136,megawatthours
2023-04-05,FLA,Florida,DF,Day-ahead demand forecast,Arizona,Arizona,737165,megawatthours
2023-04-05,FLA,Florida,DF,Day-ahead demand forecast,Central,Central,735747,megawatthours
2023-04-05,FLA,Florida,DF,Day-ahead demand forecast,Eastern,Eastern,734570,megawatthours
2023-04-05,FLA,Florida,DF,Day-ahead demand forecast,Mountain,Mountain,736615,megawatthours
2023-04-05,FLA,Florida,DF,Day-ahead demand forecast,Pacific,Pacific,737165,megawatthours
2023-04-05,FMPP,Florida Municipal Power Pool,DF,Day-ahead demand forecast,Arizona,Arizona,55547,megawatthours
2023-04-05,FMPP,Florida Municipal Power Pool,DF,Day-ahead demand forecast,Central,Central,55427,megawatthours
2023-04-05,FMPP,Florida Municipal Power Pool,DF,Day-ahead demand forecast,Eastern,Eastern,55364,megawatthours
2023-04-05,FMPP,Florida Municipal Power Pool,DF,Day-ahead demand forecast,Mountain,Mountain,55489,megawatthours
2023-04-05,FMPP,Florida Municipal Power Pool,DF,Day-ahead demand forecast,Pacific,Pacific,55547,megawatthours
2023-04-05,FPC,"Duke Energy Florida, Inc.",DF,Day-ahead demand forecast,Arizona,Arizona,135525,megawatthours
2023-04-05,FPC,"Duke Energy Florida, Inc.",DF,Day-ahead demand forecast,Central,Central,134231,megawatthours
2023-04-05,FPC,"Duke Energy Florida, Inc.",DF,Day-ahead demand forecast,Eastern,Eastern,133234,megawatthours
2023-04-05,FPC,"Duke Energy Florida, Inc.",DF,Day-ahead demand forecast,Mountain,Mountain,134964,megawatthours
2023-04-05,FPC,"Duke Energy Florida, Inc.",DF,Day-ahead demand forecast,Pacific,Pacific,135525,megawatthours
2023-04-05,FPL,Florida Power & Light Co.,DF,Day-ahead demand forecast,Arizona,Arizona,420424,megawatthours
2023-04-05,FPL,Florida Power & Light Co.,DF,Day-ahead demand forecast,Central,Central,420604,megawatthours
2023-04-05,FPL,Florida Power & Light Co.,DF,Day-ahead demand forecast,Eastern,Eastern,420600,megawatthours
2023-04-05,FPL,Florida Power & Light Co.,DF,Day-ahead demand forecast,Mountain,Mountain,420575,megawatthours
2023-04-05,FPL,Florida Power & Light Co.,DF,Day-ahead demand forecast,Pacific,Pacific,420424,megawatthours
2023-04-05,GCPD,"Public Utility District No. 2 of Grant County, Washington",DF,Day-ahead demand forecast,Arizona,Arizona,15661,megawatthours
2023-04-05,GCPD,"Public Utility District No. 2 of Grant County, Washington",DF,Day-ahead demand forecast,Central,Central,15663,megawatthours
2023-04-05,GCPD,"Public Utility District No. 2 of Grant County, Washington",DF,Day-ahead demand forecast,Eastern,Eastern,15661,megawatthours
2023-04-05,GCPD,"Public Utility District No. 2 of Grant County, Washington",DF,Day-ahead demand forecast,Mountain,Mountain,15663,megawatthours
2023-04-05,GCPD,"Public Utility District No. 2 of Grant County, Washington",DF,Day-ahead demand forecast,Pacific,Pacific,15661,megawatthours
2023-04-05,GVL,Gainesville Regional Utilities,DF,Day-ahead demand forecast,Arizona,Arizona,4047,megawatthours
2023-04-05,GVL,Gainesville Regional Utilities,DF,Day-ahead demand forecast,Central,Central,4052,megawatthours
2023-04-05,GVL,Gainesville Regional Utilities,DF,Day-ahead demand forecast,Eastern,Eastern,4054,megawatthours
2023-04-05,GVL,Gainesville Regional Utilities,DF,Day-ahead demand forecast,Mountain,Mountain,4050,megawatthours
2023-04-05,GVL,Gainesville Regional Utilities,DF,Day-ahead demand forecast,Pacific,Pacific,4047,megawatthours
2023-04-05,HST,City of Homestead,DF,Day-ahead demand forecast,Arizona,Arizona,1833,megawatthours
2023-04-05,HST,City of Homestead,DF,Day-ahead demand forecast,Central,Central,1820,megawatthours
2023-04-05,HST,City of Homestead,DF,Day-ahead demand forecast,Eastern,Eastern,1815,megawatthours
2023-04-05,HST,City of Homestead,DF,Day-ahead demand forecast,Mountain,Mountain,1826,megawatthours
2023-04-05,HST,City of Homestead,DF,Day-ahead demand forecast,Pacific,Pacific,1833,megawatthours
2023-04-05,IID,Imperial Irrigation District,DF,Day-ahead demand forecast,Arizona,Arizona,7057,megawatthours
2023-04-05,IID,Imperial Irrigation District,DF,Day-ahead demand forecast,Central,Central,7060,megawatthours
2023-04-05,IID,Imperial Irrigation District,DF,Day-ahead demand forecast,Eastern,Eastern,7064,megawatthours
2023-04-05,IID,Imperial Irrigation District,DF,Day-ahead demand forecast,Mountain,Mountain,7058,megawatthours
2023-04-05,IID,Imperial Irrigation District,DF,Day-ahead demand forecast,Pacific,Pacific,7057,megawatthours
2023-04-05,IPCO,Idaho Power Company,DF,Day-ahead demand forecast,Arizona,Arizona,46659,megawatthours
2023-04-05,IPCO,Idaho Power Company,DF,Day-ahead demand forecast,Central,Central,46692,megawatthours
2023-04-05,IPCO,Idaho Power Company,DF,Day-ahead demand forecast,Eastern,Eastern,46734,megawatthours
2023-04-05,IPCO,Idaho Power Company,DF,Day-ahead demand forecast,Mountain,Mountain,46659,megawatthours
2023-04-05,IPCO,Idaho Power Company,DF,Day-ahead demand forecast,Pacific,Pacific,46659,megawatthours
2023-04-05,ISNE,ISO New England,DF,Day-ahead demand forecast,Arizona,Arizona,293170,megawatthours
2023-04-05,ISNE,ISO New England,DF,Day-ahead demand forecast,Central,Central,291560,megawatthours
2023-04-05,ISNE,ISO New England,DF,Day-ahead demand forecast,Eastern,Eastern,290730,megawatthours
2023-04-05,ISNE,ISO New England,DF,Day-ahead demand forecast,Mountain,Mountain,292370,megawatthours
2023-04-05,ISNE,ISO New England,DF,Day-ahead demand forecast,Pacific,Pacific,293170,megawatthours
2023-04-05,JEA,JEA,DF,Day-ahead demand forecast,Arizona,Arizona,38751,megawatthours
2023-04-05,JEA,JEA,DF,Day-ahead demand forecast,Central,Central,38740,megawatthours
2023-04-05,JEA,JEA,DF,Day-ahead demand forecast,Eastern,Eastern,38730,megawatthours
2023-04-05,JEA,JEA,DF,Day-ahead demand forecast,Mountain,Mountain,38750,megawatthours
2023-04-05,JEA,JEA,DF,Day-ahead demand forecast,Pacific,Pacific,38751,megawatthours
2023-04-05,LDWP,Los Angeles Department of Water and Power,DF,Day-ahead demand forecast,Arizona,Arizona,59892,megawatthours
2023-04-05,LDWP,Los Angeles Department of Water and Power,DF,Day-ahead demand forecast,Central,Central,59918,megawatthours
2023-04-05,LDWP,Los Angeles Department of Water and Power,DF,Day-ahead demand forecast,Eastern,Eastern,59935,megawatthours
2023-04-05,LDWP,Los Angeles Department of Water and Power,DF,Day-ahead demand forecast,Mountain,Mountain,59902,megawatthours
2023-04-05,LDWP,Los Angeles Department of Water and Power,DF,Day-ahead demand forecast,Pacific,Pacific,59892,megawatthours
2023-04-05,LGEE,Louisville Gas and Electric Company and Kentucky Utilities Company,DF,Day-ahead demand forecast,Arizona,Arizona,91966,megawatthours
2023-04-05,LGEE,Louisville Gas and Electric Company and Kentucky Utilities Company,DF,Day-ahead demand forecast,Central,Central,92773,megawatthours
2023-04-05,LGEE,Louisville Gas and Electric Company and Kentucky Utilities Company,DF,Day-ahead demand forecast,Eastern,Eastern,92791,megawatthours
2023-04-05,LGEE,Louisville Gas and Electric Company and Kentucky Utilities Company,DF,Day-ahead demand forecast,Mountain,Mountain,92369,megawatthours
2023-04-05,LGEE,Louisville Gas and Electric Company and Kentucky Utilities Company,DF,Day-ahead demand forecast,Pacific,Pacific,91966,megawatthours
2023-04-05,MIDA,Mid-Atlantic,DF,Day-ahead demand forecast,Arizona,Arizona,1989932,megawatthours
2023-04-05,MIDA,Mid-Atlantic,DF,Day-ahead demand forecast,Central,Central,1986384,megawatthours
2023-04-05,MIDA,Mid-Atlantic,DF,Day-ahead demand forecast,Eastern,Eastern,1984423,megawatthours
2023-04-05,MIDA,Mid-Atlantic,DF,Day-ahead demand forecast,Mountain,Mountain,1988192,megawatthours
2023-04-05,MIDA,Mid-Atlantic,DF,Day-ahead demand forecast,Pacific,Pacific,1989932,megawatthours
2023-04-05,MIDW,Midwest,DF,Day-ahead demand forecast,Arizona,Arizona,1841793,megawatthours
2023-04-05,MIDW,Midwest,DF,Day-ahead demand forecast,Central,Central,1846300,megawatthours
2023-04-05,MIDW,Midwest,DF,Day-ahead demand forecast,Eastern,Eastern,1851055,megawatthours
2023-04-05,MIDW,Midwest,DF,Day-ahead demand forecast,Mountain,Mountain,1844139,megawatthours
2023-04-05,MIDW,Midwest,DF,Day-ahead demand forecast,Pacific,Pacific,1841793,megawatthours
2023-04-05,MISO,"Midcontinent Independent System Operator, Inc.",DF,Day-ahead demand forecast,Arizona,Arizona,1696222,megawatthours
2023-04-05,MISO,"Midcontinent Independent System Operator, Inc.",DF,Day-ahead demand forecast,Central,Central,1700254,megawatthours
2023-04-05,MISO,"Midcontinent Independent System Operator, Inc.",DF,Day-ahead demand forecast,Eastern,Eastern,1704977,megawatthours
2023-04-05,MISO,"Midcontinent Independent System Operator, Inc.",DF,Day-ahead demand forecast,Mountain,Mountain,1698385,megawatthours
2023-04-05,MISO,"Midcontinent Independent System Operator, Inc.",DF,Day-ahead demand forecast,Pacific,Pacific,1696222,megawatthours
2023-04-05,NE,New England,DF,Day-ahead demand forecast,Arizona,Arizona,293170,megawatthours
2023-04-05,NE,New England,DF,Day-ahead demand forecast,Central,Central,291560,megawatthours
2023-04-05,NE,New England,DF,Day-ahead demand forecast,Eastern,Eastern,290730,megawatthours
2023-04-05,NE,New England,DF,Day-ahead demand forecast,Mountain,Mountain,292370,megawatthours
2023-04-05,NE,New England,DF,Day-ahead demand forecast,Pacific,Pacific,293170,megawatthours
2023-04-05,NEVP,Nevada Power Company,DF,Day-ahead demand forecast,Arizona,Arizona,84853,megawatthours
2023-04-05,NEVP,Nevada Power Company,DF,Day-ahead demand forecast,Central,Central,85002,megawatthours
2023-04-05,NEVP,Nevada Power Company,DF,Day-ahead demand forecast,Eastern,Eastern,85041,megawatthours
2023-04-05,NEVP,Nevada Power Company,DF,Day-ahead demand forecast,Mountain,Mountain,84931,megawatthours
2023-04-05,NEVP,Nevada Power Company,DF,Day-ahead demand forecast,Pacific,Pacific,84853,megawatthours
2023-04-05,NW,Northwest,DF,Day-ahead demand forecast,Arizona,Arizona,959643,megawatthours
2023-04-05,NW,Northwest,DF,Day-ahead demand forecast,Central,Central,961627,megawatthours
2023-04-05,NW,Northwest,DF,Day-ahead demand forecast,Eastern,Eastern,962514,megawatthours
2023-04-05,NW,Northwest,DF,Day-ahead demand forecast,Mountain,Mountain,960742,megawatthours
2023-04-05,NW,Northwest,DF,Day-ahead demand forecast,Pacific,Pacific,959643,megawatthours
2023-04-05,NWMT,NorthWestern Corporation,DF,Day-ahead demand forecast,Arizona,Arizona,34255,megawatthours
2023-04-05,NWMT,NorthWestern Corporation,DF,Day-ahead demand forecast,Central,Central,34319,megawatthours
2023-04-05,NWMT,NorthWestern Corporation,DF,Day-ahead demand forecast,Eastern,Eastern,34333,megawatthours
2023-04-05,NWMT,NorthWestern Corporation,DF,Day-ahead demand forecast,Mountain,Mountain,34305,megawatthours
2023-04-05,NWMT,NorthWestern Corporation,DF,Day-ahead demand forecast,Pacific,Pacific,34255,megawatthours
2023-04-05,NY,New York,DF,Day-ahead demand forecast,Arizona,Arizona,365997,megawatthours
2023-04-05,NY,New York,DF,Day-ahead demand forecast,Central,Central,366296,megawatthours
2023-04-05,NY,New York,DF,Day-ahead demand forecast,Eastern,Eastern,366392,megawatthours
2023-04-05,NY,New York,DF,Day-ahead demand forecast,Mountain,Mountain,366167,megawatthours
2023-04-05,NY,New York,DF,Day-ahead demand forecast,Pacific,Pacific,365997,megawatthours
2023-04-05,NYIS,New York Independent System Operator,DF,Day-ahead demand forecast,Arizona,Arizona,365997,megawatthours
2023-04-05,NYIS,New York Independent System Operator,DF,Day-ahead demand forecast,Central,Central,366296,megawatthours
2023-04-05,NYIS,New York Independent System Operator,DF,Day-ahead demand forecast,Eastern,Eastern,366392,megawatthours
2023-04-05,NYIS,New York Independent System Operator,DF,Day-ahead demand forecast,Mountain,Mountain,366167,megawatthours
2023-04-05,NYIS,New York Independent System Operator,DF,Day-ahead demand forecast,Pacific,Pacific,365997,megawatthours
2023-04-05,PACE,PacifiCorp East,DF,Day-ahead demand forecast,Arizona,Arizona,144757,megawatthours
2023-04-05,PACE,PacifiCorp East,DF,Day-ahead demand forecast,Central,Central,144754,megawatthours
2023-04-05,PACE,PacifiCorp East,DF,Day-ahead demand forecast,Eastern,Eastern,144741,megawatthours
2023-04-05,PACE,PacifiCorp East,DF,Day-ahead demand forecast,Mountain,Mountain,144767,megawatthours
2023-04-05,PACE,PacifiCorp East,DF,Day-ahead demand forecast,Pacific,Pacific,144757,megawatthours
2023-04-05,PACW,PacifiCorp West,DF,Day-ahead demand forecast,Arizona,Arizona,63245,megawatthours
2023-04-05,PACW,PacifiCorp West,DF,Day-ahead demand forecast,Central,Central,63440,megawatthours
2023-04-05,PACW,PacifiCorp West,DF,Day-ahead demand forecast,Eastern,Eastern,63535,megawatthours
2023-04-05,PACW,PacifiCorp West,DF,Day-ahead demand forecast,Mountain,Mountain,63348,megawatthours
2023-04-05,PACW,PacifiCorp West,DF,Day-ahead demand forecast,Pacific,Pacific,63245,megawatthours
2023-04-05,PGE,Portland General Electric Company,DF,Day-ahead demand forecast,Arizona,Arizona,63832,megawatthours
2023-04-05,PGE,Portland General Electric Company,DF,Day-ahead demand forecast,Central,Central,64015,megawatthours
2023-04-05,PGE,Portland General Electric Company,DF,Day-ahead demand forecast,Eastern,Eastern,64105,megawatthours
2023-04-05,PGE,Portland General Electric Company,DF,Day-ahead demand forecast,Mountain,Mountain,63927,megawatthours
2023-04-05,PGE,Portland General Electric Company,DF,Day-ahead demand forecast,Pacific,Pacific,63832,megawatthours
2023-04-05,PJM,"PJM Interconnection, LLC",DF,Day-ahead demand forecast,Arizona,Arizona,1989932,megawatthours
2023-04-05,PJM,"PJM Interconnection, LLC",DF,Day-ahead demand forecast,Central,Central,1986384,megawatthours
2023-04-05,PJM,"PJM Interconnection, LLC",DF,Day-ahead demand forecast,Eastern,Eastern,1984423,megawatthours
2023-04-05,PJM,"PJM Interconnection, LLC",DF,Day-ahead demand forecast,Mountain,Mountain,1988192,megawatthours
2023-04-05,PJM,"PJM Interconnection, LLC",DF,Day-ahead demand forecast,Pacific,Pacific,1989932,megawatthours
2023-04-05,PNM,Public Service Company of New Mexico,DF,Day-ahead demand forecast,Arizona,Arizona,35158,megawatthours
2023-04-05,PNM,Public Service Company of New Mexico,DF,Day-ahead demand forecast,Central,Central,35295,megawatthours
2023-04-05,PNM,Public Service Company of New Mexico,DF,Day-ahead demand forecast,Eastern,Eastern,35384,megawatthours
2023-04-05,PNM,Public Service Company of New Mexico,DF,Day-ahead demand forecast,Mountain,Mountain,35221,megawatthours
2023-04-05,PNM,Public Service Company of New Mexico,DF,Day-ahead demand forecast,Pacific,Pacific,35158,megawatthours
2023-04-05,PSCO,Public Service Company of Colorado,DF,Day-ahead demand forecast,Arizona,Arizona,118067,megawatthours
2023-04-05,PSCO,Public Service Company of Colorado,DF,Day-ahead demand forecast,Central,Central,118219,megawatthours
2023-04-05,PSCO,Public Service Company of Colorado,DF,Day-ahead demand forecast,Eastern,Eastern,118284,megawatthours
