period,respondent,respondent-name,type,type-name,timezone,timezone-description,value,value-units
2023-03-30,CENT,Central,D,Demand,Eastern,Eastern,699938,megawatthours
2023-03-30,CENT,Central,D,Demand,Pacific,Pacific,697520,megawatthours
2023-03-30,CHPD,Public Utility District No. 1 of Chelan County,D,Demand,Arizona,Arizona,5112,megawatthours
2023-03-30,CHPD,Public Utility District No. 1 of Chelan County,D,Demand,Central,Central,5120,megawatthours
2023-03-30,CHPD,Public Utility District No. 1 of Chelan County,D,Demand,Eastern,Eastern,5122,megawatthours
2023-03-30,CHPD,Public Utility District No. 1 of Chelan County,D,Demand,Mountain,Mountain,5118,megawatthours
2023-03-30,CHPD,Public Utility District No. 1 of Chelan County,D,Demand,Pacific,Pacific,5112,megawatthours
2023-03-30,CISO,California Independent System Operator,D,Demand,Arizona,Arizona,581866,megawatthours
2023-03-30,CISO,California Independent System Operator,D,Demand,Central,Central,581999,megawatthours
2023-03-30,CISO,California Independent System Operator,D,Demand,Eastern,Eastern,582545,megawatthours
2023-03-30,CISO,California Independent System Operator,D,Demand,Mountain,Mountain,581854,megawatthours
2023-03-30,CISO,California Independent System Operator,D,Demand,Pacific,Pacific,581866,megawatthours
2023-03-30,CPLE,Duke Energy Progress East,D,Demand,Central,Central,143253,megawatthours
2023-03-30,CAR,Carolinas,D,Demand,Mountain,Mountain,531329,megawatthours
2023-03-30,CPLE,Duke Energy Progress East,D,Demand,Arizona,Arizona,142215,megawatthours
2023-03-30,CAR,Carolinas,D,Demand,Pacific,Pacific,529714,megawatthours
2023-03-30,CENT,Central,D,Demand,Arizona,Arizona,697520,megawatthours
2023-03-30,CENT,Central,D,Demand,Mountain,Mountain,698521,megawatthours
2023-03-30,CPLE,Duke Energy Progress East,D,Demand,Eastern,Eastern,143726,megawatthours
2023-03-30,CPLE,Duke Energy Progress East,D,Demand,Mountain,Mountain,142755,megawatthours
2023-03-30,CPLE,Duke Energy Progress East,D,Demand,Pacific,Pacific,142215,megawatthours
2023-03-30,CPLW,Duke Energy Progress West,D,Demand,Arizona,Arizona,12975,megawatthours
2023-03-30,CPLW,Duke Energy Progress West,D,Demand,Central,Central,13112,megawatthours
2023-03-30,CPLW,Duke Energy Progress West,D,Demand,Eastern,Eastern,13168,megawatthours
2023-03-30,CPLW,Duke Energy Progress West,D,Demand,Mountain,Mountain,13049,megawatthours
2023-03-30,CPLW,Duke Energy Progress West,D,Demand,Pacific,Pacific,12975,megawatthours
2023-03-30,DOPD,PUD No. 1 of Douglas County,D,Demand,Arizona,Arizona,5235,megawatthours
2023-03-30,DOPD,PUD No. 1 of Douglas County,D,Demand,Central,Central,5236,megawatthours
2023-03-30,DOPD,PUD No. 1 of Douglas County,D,Demand,Eastern,Eastern,5239,megawatthours
2023-03-30,DOPD,PUD No. 1 of Douglas County,D,Demand,Mountain,Mountain,5236,megawatthours
2023-03-30,WAUW,Western Area Power Administration - Upper Great Plains West,DF,Day-ahead demand forecast,Eastern,Eastern,2609,megawatthours
2023-03-30,WAUW,Western Area Power Administration - Upper Great Plains West,DF,Day-ahead demand forecast,Mountain,Mountain,2606,megawatthours
2023-03-30,WAUW,Western Area Power Administration - Upper Great Plains West,DF,Day-ahead demand forecast,Pacific,Pacific,2604,megawatthours
2023-03-30,TEPC,Tucson Electric Power,DF,Day-ahead demand forecast,Arizona,Arizona,33290,megawatthours
2023-03-30,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast,Eastern,Eastern,553685,megawatthours
2023-03-30,SPA,Southwestern Power Administration,DF,Day-ahead demand forecast,Eastern,Eastern,1658,megawatthours
2023-03-30,SPA,Southwestern Power Administration,DF,Day-ahead demand forecast,Mountain,Mountain,1645,megawatthours
2023-03-30,SPA,Southwestern Power Administration,DF,Day-ahead demand forecast,Pacific,Pacific,1637,megawatthours
2023-03-30,SRP,Salt River Project Agricultural Improvement and Power District,DF,Day-ahead demand forecast,Arizona,Arizona,66788,megawatthours
2023-03-30,SRP,Salt River Project Agricultural Improvement and Power District,DF,Day-ahead demand forecast,Central,Central,66762,megawatthours
2023-03-30,SRP,Salt River Project Agricultural Improvement and Power District,DF,Day-ahead demand forecast,Eastern,Eastern,66819,megawatthours
2023-03-30,SRP,Salt River Project Agricultural Improvement and Power District,DF,Day-ahead demand forecast,Mountain,Mountain,66744,megawatthours
2023-03-30,SRP,Salt River Project Agricultural Improvement and Power District,DF,Day-ahead demand forecast,Pacific,Pacific,66788,megawatthours
2023-03-30,SW,Southwest,DF,Day-ahead demand forecast,Arizona,Arizona,236981,megawatthours
2023-03-30,SW,Southwest,DF,Day-ahead demand forecast,Central,Central,236591,megawatthours
2023-03-30,SW,Southwest,DF,Day-ahead demand forecast,Eastern,Eastern,236533,megawatthours
2023-03-30,SW,Southwest,DF,Day-ahead demand forecast,Mountain,Mountain,236752,megawatthours
2023-03-30,SW,Southwest,DF,Day-ahead demand forecast,Pacific,Pacific,236981,megawatthours
2023-03-30,SWPP,Southwest Power Pool,DF,Day-ahead demand forecast,Arizona,Arizona,721585,megawatthours
2023-03-30,SWPP,Southwest Power Pool,DF,Day-ahead demand forecast,Central,Central,725223,megawatthours
2023-03-30,SWPP,Southwest Power Pool,DF,Day-ahead demand forecast,Eastern,Eastern,726117,megawatthours
2023-03-30,SWPP,Southwest Power Pool,DF,Day-ahead demand forecast,Mountain,Mountain,723536,megawatthours
2023-03-30,SWPP,Southwest Power Pool,DF,Day-ahead demand forecast,Pacific,Pacific,721585,megawatthours
2023-03-30,TAL,City of Tallahassee,DF,Day-ahead demand forecast,Arizona,Arizona,6042,megawatthours
2023-03-30,TAL,City of Tallahassee,DF,Day-ahead demand forecast,Central,Central,6036,megawatthours
2023-03-30,TAL,City of Tallahassee,DF,Day-ahead demand forecast,Eastern,Eastern,6032,megawatthours
2023-03-30,TAL,City of Tallahassee,DF,Day-ahead demand forecast,Mountain,Mountain,6039,megawatthours
2023-03-30,TAL,City of Tallahassee,DF,Day-ahead demand forecast,Pacific,Pacific,6042,megawatthours
2023-03-30,TEC,Tampa Electric Company,DF,Day-ahead demand forecast,Arizona,Arizona,58208,megawatthours
2023-03-30,TEC,Tampa Electric Company,DF,Day-ahead demand forecast,Central,Central,58166,megawatthours
2023-03-30,TEC,Tampa Electric Company,DF,Day-ahead demand forecast,Eastern,Eastern,58144,megawatthours
2023-03-30,TEC,Tampa Electric Company,DF,Day-ahead demand forecast,Mountain,Mountain,58183,megawatthours
2023-03-30,TEC,Tampa Electric Company,DF,Day-ahead demand forecast,Pacific,Pacific,58208,megawatthours
2023-03-30,TEPC,Tucson Electric Power,DF,Day-ahead demand forecast,Central,Central,33248,megawatthours
2023-03-30,TEPC,Tucson Electric Power,DF,Day-ahead demand forecast,Eastern,Eastern,33228,megawatthours
2023-03-30,TEPC,Tucson Electric Power,DF,Day-ahead demand forecast,Mountain,Mountain,33278,megawatthours
2023-03-30,TEPC,Tucson Electric Power,DF,Day-ahead demand forecast,Pacific,Pacific,33290,megawatthours
2023-03-30,TEX,Texas,DF,Day-ahead demand forecast,Arizona,Arizona,1010631,megawatthours
2023-03-30,TEX,Texas,DF,Day-ahead demand forecast,Central,Central,1005185,megawatthours
2023-03-30,TEX,Texas,DF,Day-ahead demand forecast,Eastern,Eastern,1002831,megawatthours
2023-03-30,TEX,Texas,DF,Day-ahead demand forecast,Mountain,Mountain,1008033,megawatthours
2023-03-30,TEX,Texas,DF,Day-ahead demand forecast,Pacific,Pacific,1010631,megawatthours
2023-03-30,TIDC,Turlock Irrigation District,DF,Day-ahead demand forecast,Arizona,Arizona,6879,megawatthours
2023-03-30,TIDC,Turlock Irrigation District,DF,Day-ahead demand forecast,Central,Central,6885,megawatthours
2023-03-30,TIDC,Turlock Irrigation District,DF,Day-ahead demand forecast,Eastern,Eastern,6891,megawatthours
2023-03-30,TIDC,Turlock Irrigation District,DF,Day-ahead demand forecast,Mountain,Mountain,6882,megawatthours
2023-03-30,TIDC,Turlock Irrigation District,DF,Day-ahead demand forecast,Pacific,Pacific,6879,megawatthours
2023-03-30,TPWR,"City of Tacoma, Department of Public Utilities, Light Division",DF,Day-ahead demand forecast,Arizona,Arizona,13859,megawatthours
2023-03-30,TPWR,"City of Tacoma, Department of Public Utilities, Light Division",DF,Day-ahead demand forecast,Central,Central,13813,megawatthours
2023-03-30,TPWR,"City of Tacoma, Department of Public Utilities, Light Division",DF,Day-ahead demand forecast,Eastern,Eastern,13786,megawatthours
2023-03-30,TPWR,"City of Tacoma, Department of Public Utilities, Light Division",DF,Day-ahead demand forecast,Mountain,Mountain,13836,megawatthours
2023-03-30,TPWR,"City of Tacoma, Department of Public Utilities, Light Division",DF,Day-ahead demand forecast,Pacific,Pacific,13859,megawatthours
2023-03-30,US48,United States Lower 48,DF,Day-ahead demand forecast,Arizona,Arizona,9848134,megawatthours
2023-03-30,US48,United States Lower 48,DF,Day-ahead demand forecast,Central,Central,9862033,megawatthours
2023-03-30,US48,United States Lower 48,DF,Day-ahead demand forecast,Eastern,Eastern,9862930,megawatthours
2023-03-30,US48,United States Lower 48,DF,Day-ahead demand forecast,Mountain,Mountain,9856860,megawatthours
2023-03-30,US48,United States Lower 48,DF,Day-ahead demand forecast,Pacific,Pacific,9848134,megawatthours
2023-03-30,WACM,Western Area Power Administration - Rocky Mountain Region,DF,Day-ahead demand forecast,Arizona,Arizona,70261,megawatthours
2023-03-30,WACM,Western Area Power Administration - Rocky Mountain Region,DF,Day-ahead demand forecast,Central,Central,73211,megawatthours
2023-03-30,WACM,Western Area Power Administration - Rocky Mountain Region,DF,Day-ahead demand forecast,Eastern,Eastern,73264,megawatthours
2023-03-30,WACM,Western Area Power Administration - Rocky Mountain Region,DF,Day-ahead demand forecast,Mountain,Mountain,73150,megawatthours
2023-03-30,WACM,Western Area Power Administration - Rocky Mountain Region,DF,Day-ahead demand forecast,Pacific,Pacific,70261,megawatthours
2023-03-30,WALC,Western Area Power Administration - Desert Southwest Region,DF,Day-ahead demand forecast,Arizona,Arizona,15123,megawatthours
2023-03-30,WALC,Western Area Power Administration - Desert Southwest Region,DF,Day-ahead demand forecast,Central,Central,15126,megawatthours
2023-03-30,WALC,Western Area Power Administration - Desert Southwest Region,DF,Day-ahead demand forecast,Eastern,Eastern,15137,megawatthours
2023-03-30,WALC,Western Area Power Administration - Desert Southwest Region,DF,Day-ahead demand forecast,Mountain,Mountain,15117,megawatthours
2023-03-30,WALC,Western Area Power Administration - Desert Southwest Region,DF,Day-ahead demand forecast,Pacific,Pacific,15123,megawatthours
2023-03-30,WAUW,Western Area Power Administration - Upper Great Plains West,DF,Day-ahead demand forecast,Arizona,Arizona,2604,megawatthours
2023-03-30,WAUW,Western Area Power Administration - Upper Great Plains West,DF,Day-ahead demand forecast,Central,Central,2608,megawatthours
2023-03-30,PACE,PacifiCorp East,DF,Day-ahead demand forecast,Eastern,Eastern,140417,megawatthours
2023-03-30,PACE,PacifiCorp East,DF,Day-ahead demand forecast,Mountain,Mountain,140494,megawatthours
2023-03-30,PACE,PacifiCorp East,DF,Day-ahead demand forecast,Pacific,Pacific,140517,megawatthours
2023-03-30,PACW,PacifiCorp West,DF,Day-ahead demand forecast,Arizona,Arizona,61574,megawatthours
2023-03-30,PACW,PacifiCorp West,DF,Day-ahead demand forecast,Central,Central,61506,megawatthours
2023-03-30,PACW,PacifiCorp West,DF,Day-ahead demand forecast,Eastern,Eastern,61488,megawatthours
2023-03-30,PACW,PacifiCorp West,DF,Day-ahead demand forecast,Mountain,Mountain,61540,megawatthours
2023-03-30,PACW,PacifiCorp West,DF,Day-ahead demand forecast,Pacific,Pacific,61574,megawatthours
2023-03-30,PGE,Portland General Electric Company,DF,Day-ahead demand forecast,Arizona,Arizona,61738,megawatthours
2023-03-30,PGE,Portland General Electric Company,DF,Day-ahead demand forecast,Central,Central,61731,megawatthours
2023-03-30,PGE,Portland General Electric Company,DF,Day-ahead demand forecast,Eastern,Eastern,61743,megawatthours
2023-03-30,PGE,Portland General Electric Company,DF,Day-ahead demand forecast,Mountain,Mountain,61731,megawatthours
2023-03-30,PGE,Portland General Electric Company,DF,Day-ahead demand forecast,Pacific,Pacific,61738,megawatthours
2023-03-30,PJM,"PJM Interconnection, LLC",DF,Day-ahead demand forecast,Arizona,Arizona,2075720,megawatthours
2023-03-30,PJM,"PJM Interconnection, LLC",DF,Day-ahead demand forecast,Central,Central,2080024,megawatthours
2023-03-30,PJM,"PJM Interconnection, LLC",DF,Day-ahead demand forecast,Eastern,Eastern,2080989,megawatthours
2023-03-30,PJM,"PJM Interconnection, LLC",DF,Day-ahead demand forecast,Mountain,Mountain,2078232,megawatthours
2023-03-30,PJM,"PJM Interconnection, LLC",DF,Day-ahead demand forecast,Pacific,Pacific,2075720,megawatthours
2023-03-30,PNM,Public Service Company of New Mexico,DF,Day-ahead demand forecast,Arizona,Arizona,33272,megawatthours
2023-03-30,PNM,Public Service Company of New Mexico,DF,Day-ahead demand forecast,Central,Central,33184,megawatthours
2023-03-30,PNM,Public Service Company of New Mexico,DF,Day-ahead demand forecast,Eastern,Eastern,33141,megawatthours
2023-03-30,PNM,Public Service Company of New Mexico,DF,Day-ahead demand forecast,Mountain,Mountain,33226,megawatthours
2023-03-30,PNM,Public Service Company of New Mexico,DF,Day-ahead demand forecast,Pacific,Pacific,33272,megawatthours
2023-03-30,PSCO,Public Service Company of Colorado,DF,Day-ahead demand forecast,Arizona,Arizona,107142,megawatthours
2023-03-30,PSCO,Public Service Company of Colorado,DF,Day-ahead demand forecast,Central,Central,107493,megawatthours
2023-03-30,PSCO,Public Service Company of Colorado,DF,Day-ahead demand forecast,Eastern,Eastern,107660,megawatthours
2023-03-30,PSCO,Public Service Company of Colorado,DF,Day-ahead demand forecast,Mountain,Mountain,107310,megawatthours
2023-03-30,PSCO,Public Service Company of Colorado,DF,Day-ahead demand forecast,Pacific,Pacific,107142,megawatthours
2023-03-30,PSEI,"Puget Sound Energy, Inc.",DF,Day-ahead demand forecast,Arizona,Arizona,59307,megawatthours
2023-03-30,PSEI,"Puget Sound Energy, Inc.",DF,Day-ahead demand forecast,Central,Central,59814,megawatthours
2023-03-30,PSEI,"Puget Sound Energy, Inc.",DF,Day-ahead demand forecast,Eastern,Eastern,59905,megawatthours
2023-03-30,PSEI,"Puget Sound Energy, Inc.",DF,Day-ahead demand forecast,Mountain,Mountain,59593,megawatthours
2023-03-30,PSEI,"Puget Sound Energy, Inc.",DF,Day-ahead demand forecast,Pacific,Pacific,59307,megawatthours
2023-03-30,SC,South Carolina Public Service Authority,DF,Day-ahead demand forecast,Arizona,Arizona,59824,megawatthours
2023-03-30,SC,South Carolina Public Service Authority,DF,Day-ahead demand forecast,Central,Central,60091,megawatthours
2023-03-30,SC,South Carolina Public Service Authority,DF,Day-ahead demand forecast,Eastern,Eastern,60199,megawatthours
2023-03-30,SC,South Carolina Public Service Authority,DF,Day-ahead demand forecast,Mountain,Mountain,59948,megawatthours
2023-03-30,SC,South Carolina Public Service Authority,DF,Day-ahead demand forecast,Pacific,Pacific,59824,megawatthours
2023-03-30,SCEG,"Dominion Energy South Carolina, Inc.",DF,Day-ahead demand forecast,Arizona,Arizona,52734,megawatthours
2023-03-30,SCEG,"Dominion Energy South Carolina, Inc.",DF,Day-ahead demand forecast,Central,Central,52868,megawatthours
2023-03-30,SCEG,"Dominion Energy South Carolina, Inc.",DF,Day-ahead demand forecast,Eastern,Eastern,52930,megawatthours
2023-03-30,SCEG,"Dominion Energy South Carolina, Inc.",DF,Day-ahead demand forecast,Mountain,Mountain,52796,megawatthours
2023-03-30,SCEG,"Dominion Energy South Carolina, Inc.",DF,Day-ahead demand forecast,Pacific,Pacific,52734,megawatthours
2023-03-30,SCL,Seattle City Light,DF,Day-ahead demand forecast,Arizona,Arizona,25851,megawatthours
2023-03-30,SCL,Seattle City Light,DF,Day-ahead demand forecast,Central,Central,25829,megawatthours
2023-03-30,SCL,Seattle City Light,DF,Day-ahead demand forecast,Eastern,Eastern,25830,megawatthours
2023-03-30,SCL,Seattle City Light,DF,Day-ahead demand forecast,Mountain,Mountain,25843,megawatthours
2023-03-30,SCL,Seattle City Light,DF,Day-ahead demand forecast,Pacific,Pacific,25851,megawatthours
2023-03-30,SE,Southeast,DF,Day-ahead demand forecast,Arizona,Arizona,551665,megawatthours
2023-03-30,SE,Southeast,DF,Day-ahead demand forecast,Central,Central,553686,megawatthours
2023-03-30,SE,Southeast,DF,Day-ahead demand forecast,Eastern,Eastern,553685,megawatthours
2023-03-30,SE,Southeast,DF,Day-ahead demand forecast,Mountain,Mountain,552787,megawatthours
2023-03-30,SE,Southeast,DF,Day-ahead demand forecast,Pacific,Pacific,551665,megawatthours
2023-03-30,SEC,Seminole Electric Cooperative,DF,Day-ahead demand forecast,Arizona,Arizona,3838,megawatthours
2023-03-30,SEC,Seminole Electric Cooperative,DF,Day-ahead demand forecast,Central,Central,3839,megawatthours
2023-03-30,SEC,Seminole Electric Cooperative,DF,Day-ahead demand forecast,Eastern,Eastern,3838,megawatthours
2023-03-30,SEC,Seminole Electric Cooperative,DF,Day-ahead demand forecast,Mountain,Mountain,3839,megawatthours
2023-03-30,SEC,Seminole Electric Cooperative,DF,Day-ahead demand forecast,Pacific,Pacific,3838,megawatthours
2023-03-30,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast,Arizona,Arizona,551665,megawatthours
2023-03-30,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast,Central,Central,553686,megawatthours
2023-03-30,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast,Mountain,Mountain,552787,megawatthours
2023-03-30,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast,Pacific,Pacific,551665,megawatthours
2023-03-30,SPA,Southwestern Power Administration,DF,Day-ahead demand forecast,Arizona,Arizona,1637,megawatthours
2023-03-30,SPA,Southwestern Power Administration,DF,Day-ahead demand forecast,Central,Central,1654,megawatthours
2023-03-30,ISNE,ISO New England,DF,Day-ahead demand forecast,Mountain,Mountain,283460,megawatthours
2023-03-30,ISNE,ISO New England,DF,Day-ahead demand forecast,Pacific,Pacific,284210,megawatthours
2023-03-30,JEA,JEA,DF,Day-ahead demand forecast,Arizona,Arizona,30266,megawatthours
2023-03-30,JEA,JEA,DF,Day-ahead demand forecast,Central,Central,30247,megawatthours
2023-03-30,JEA,JEA,DF,Day-ahead demand forecast,Eastern,Eastern,30229,megawatthours
2023-03-30,JEA,JEA,DF,Day-ahead demand forecast,Mountain,Mountain,30260,megawatthours
2023-03-30,JEA,JEA,DF,Day-ahead demand forecast,Pacific,Pacific,30266,megawatthours
2023-03-30,LDWP,Los Angeles Department of Water and Power,DF,Day-ahead demand forecast,Arizona,Arizona,60875,megawatthours
2023-03-30,LDWP,Los Angeles Department of Water and Power,DF,Day-ahead demand forecast,Central,Central,60860,megawatthours
2023-03-30,LDWP,Los Angeles Department of Water and Power,DF,Day-ahead demand forecast,Eastern,Eastern,60834,megawatthours
2023-03-30,LDWP,Los Angeles Department of Water and Power,DF,Day-ahead demand forecast,Mountain,Mountain,60873,megawatthours
2023-03-30,LDWP,Los Angeles Department of Water and Power,DF,Day-ahead demand forecast,Pacific,Pacific,60875,megawatthours
2023-03-30,LGEE,Louisville Gas and Electric Company and Kentucky Utilities Company,DF,Day-ahead demand forecast,Arizona,Arizona,83593,megawatthours
2023-03-30,LGEE,Louisville Gas and Electric Company and Kentucky Utilities Company,DF,Day-ahead demand forecast,Central,Central,84158,megawatthours
2023-03-30,LGEE,Louisville Gas and Electric Company and Kentucky Utilities Company,DF,Day-ahead demand forecast,Eastern,Eastern,84377,megawatthours
2023-03-30,LGEE,Louisville Gas and Electric Company and Kentucky Utilities Company,DF,Day-ahead demand forecast,Mountain,Mountain,83903,megawatthours
2023-03-30,LGEE,Louisville Gas and Electric Company and Kentucky Utilities Company,DF,Day-ahead demand forecast,Pacific,Pacific,83593,megawatthours
2023-03-30,MIDA,Mid-Atlantic,DF,Day-ahead demand forecast,Arizona,Arizona,2075720,megawatthours
2023-03-30,MIDA,Mid-Atlantic,DF,Day-ahead demand forecast,Central,Central,2080024,megawatthours
2023-03-30,MIDA,Mid-Atlantic,DF,Day-ahead demand forecast,Eastern,Eastern,2080989,megawatthours
2023-03-30,MIDA,Mid-Atlantic,DF,Day-ahead demand forecast,Mountain,Mountain,2078232,megawatthours
2023-03-30,MIDA,Mid-Atlantic,DF,Day-ahead demand forecast,Pacific,Pacific,2075720,megawatthours
2023-03-30,MIDW,Midwest,DF,Day-ahead demand forecast,Arizona,Arizona,1826626,megawatthours
2023-03-30,MIDW,Midwest,DF,Day-ahead demand forecast,Central,Central,1833385,megawatthours
2023-03-30,MIDW,Midwest,DF,Day-ahead demand forecast,Eastern,Eastern,1835138,megawatthours
2023-03-30,MIDW,Midwest,DF,Day-ahead demand forecast,Mountain,Mountain,1829507,megawatthours
2023-03-30,MIDW,Midwest,DF,Day-ahead demand forecast,Pacific,Pacific,1826626,megawatthours
2023-03-30,MISO,"Midcontinent Independent System Operator, Inc.",DF,Day-ahead demand forecast,Arizona,Arizona,1683932,megawatthours
2023-03-30,MISO,"Midcontinent Independent System Operator, Inc.",DF,Day-ahead demand forecast,Central,Central,1689269,megawatthours
2023-03-30,MISO,"Midcontinent Independent System Operator, Inc.",DF,Day-ahead demand forecast,Eastern,Eastern,1690513,megawatthours
2023-03-30,MISO,"Midcontinent Independent System Operator, Inc.",DF,Day-ahead demand forecast,Mountain,Mountain,1686044,megawatthours
2023-03-30,MISO,"Midcontinent Independent System Operator, Inc.",DF,Day-ahead demand forecast,Pacific,Pacific,1683932,megawatthours
2023-03-30,NE,New England,DF,Day-ahead demand forecast,Arizona,Arizona,284210,megawatthours
2023-03-30,NE,New England,DF,Day-ahead demand forecast,Central,Central,282700,megawatthours
2023-03-30,NE,New England,DF,Day-ahead demand forecast,Eastern,Eastern,281930,megawatthours
2023-03-30,NE,New England,DF,Day-ahead demand forecast,Mountain,Mountain,283460,megawatthours
2023-03-30,NE,New England,DF,Day-ahead demand forecast,Pacific,Pacific,284210,megawatthours
2023-03-30,NEVP,Nevada Power Company,DF,Day-ahead demand forecast,Arizona,Arizona,86265,megawatthours
2023-03-30,NEVP,Nevada Power Company,DF,Day-ahead demand forecast,Central,Central,86085,megawatthours
2023-03-30,NEVP,Nevada Power Company,DF,Day-ahead demand forecast,Eastern,Eastern,86049,megawatthours
2023-03-30,NEVP,Nevada Power Company,DF,Day-ahead demand forecast,Mountain,Mountain,86167,megawatthours
2023-03-30,NEVP,Nevada Power Company,DF,Day-ahead demand forecast,Pacific,Pacific,86265,megawatthours
2023-03-30,NW,Northwest,DF,Day-ahead demand forecast,Arizona,Arizona,927565,megawatthours
2023-03-30,NW,Northwest,DF,Day-ahead demand forecast,Central,Central,931059,megawatthours
2023-03-30,NW,Northwest,DF,Day-ahead demand forecast,Eastern,Eastern,931320,megawatthours
2023-03-30,NW,Northwest,DF,Day-ahead demand forecast,Mountain,Mountain,930739,megawatthours
2023-03-30,NW,Northwest,DF,Day-ahead demand forecast,Pacific,Pacific,927565,megawatthours
2023-03-30,NWMT,NorthWestern Corporation,DF,Day-ahead demand forecast,Arizona,Arizona,34005,megawatthours
2023-03-30,NWMT,NorthWestern Corporation,DF,Day-ahead demand forecast,Central,Central,33997,megawatthours
2023-03-30,NWMT,NorthWestern Corporation,DF,Day-ahead demand forecast,Eastern,Eastern,34017,megawatthours
2023-03-30,NWMT,NorthWestern Corporation,DF,Day-ahead demand forecast,Mountain,Mountain,33997,megawatthours
2023-03-30,NWMT,NorthWestern Corporation,DF,Day-ahead demand forecast,Pacific,Pacific,34005,megawatthours
2023-03-30,NY,New York,DF,Day-ahead demand forecast,Arizona,Arizona,374968,megawatthours
2023-03-30,NY,New York,DF,Day-ahead demand forecast,Central,Central,374007,megawatthours
2023-03-30,NY,New York,DF,Day-ahead demand forecast,Eastern,Eastern,373465,megawatthours
2023-03-30,NY,New York,DF,Day-ahead demand forecast,Mountain,Mountain,374505,megawatthours
2023-03-30,NY,New York,DF,Day-ahead demand forecast,Pacific,Pacific,374968,megawatthours
2023-03-30,NYIS,New York Independent System Operator,DF,Day-ahead demand forecast,Arizona,Arizona,374968,megawatthours
2023-03-30,NYIS,New York Independent System Operator,DF,Day-ahead demand forecast,Central,Central,374007,megawatthours
2023-03-30,NYIS,New York Independent System Operator,DF,Day-ahead demand forecast,Eastern,Eastern,373465,megawatthours
2023-03-30,NYIS,New York Independent System Operator,DF,Day-ahead demand forecast,Mountain,Mountain,374505,megawatthours
2023-03-30,NYIS,New York Independent System Operator,DF,Day-ahead demand forecast,Pacific,Pacific,374968,megawatthours
2023-03-30,PACE,PacifiCorp East,DF,Day-ahead demand forecast,Arizona,Arizona,140517,megawatthours
2023-03-30,PACE,PacifiCorp East,DF,Day-ahead demand forecast,Central,Central,140456,megawatthours
2023-03-30,DOPD,PUD No. 1 of Douglas County,DF,Day-ahead demand forecast,Pacific,Pacific,5098,megawatthours
2023-03-30,DUK,Duke Energy Carolinas,DF,Day-ahead demand forecast,Arizona,Arizona,261612,megawatthours
2023-03-30,DUK,Duke Energy Carolinas,DF,Day-ahead demand forecast,Central,Central,263332,megawatthours
2023-03-30,DUK,Duke Energy Carolinas,DF,Day-ahead demand forecast,Eastern,Eastern,264090,megawatthours
2023-03-30,DUK,Duke Energy Carolinas,DF,Day-ahead demand forecast,Mountain,Mountain,262510,megawatthours
2023-03-30,DUK,Duke Energy Carolinas,DF,Day-ahead demand forecast,Pacific,Pacific,261612,megawatthours
2023-03-30,EPE,El Paso Electric Company,DF,Day-ahead demand forecast,Arizona,Arizona,18929,megawatthours
2023-03-30,EPE,El Paso Electric Company,DF,Day-ahead demand forecast,Central,Central,18916,megawatthours
2023-03-30,EPE,El Paso Electric Company,DF,Day-ahead demand forecast,Eastern,Eastern,18921,megawatthours
2023-03-30,EPE,El Paso Electric Company,DF,Day-ahead demand forecast,Mountain,Mountain,18920,megawatthours
2023-03-30,EPE,El Paso Electric Company,DF,Day-ahead demand forecast,Pacific,Pacific,18929,megawatthours
2023-03-30,ERCO,"Electric Reliability Council of Texas, Inc.",DF,Day-ahead demand forecast,Arizona,Arizona,1010631,megawatthours
2023-03-30,ERCO,"Electric Reliability Council of Texas, Inc.",DF,Day-ahead demand forecast,Central,Central,1005185,megawatthours
2023-03-30,ERCO,"Electric Reliability Council of Texas, Inc.",DF,Day-ahead demand forecast,Eastern,Eastern,1002831,megawatthours
2023-03-30,ERCO,"Electric Reliability Council of Texas, Inc.",DF,Day-ahead demand forecast,Mountain,Mountain,1008033,megawatthours
2023-03-30,ERCO,"Electric Reliability Council of Texas, Inc.",DF,Day-ahead demand forecast,Pacific,Pacific,1010631,megawatthours
2023-03-30,FLA,Florida,DF,Day-ahead demand forecast,Arizona,Arizona,619700,megawatthours
2023-03-30,FLA,Florida,DF,Day-ahead demand forecast,Central,Central,619562,megawatthours
2023-03-30,FLA,Florida,DF,Day-ahead demand forecast,Eastern,Eastern,619270,megawatthours
2023-03-30,FLA,Florida,DF,Day-ahead demand forecast,Mountain,Mountain,619754,megawatthours
2023-03-30,FLA,Florida,DF,Day-ahead demand forecast,Pacific,Pacific,619700,megawatthours
2023-03-30,FMPP,Florida Municipal Power Pool,DF,Day-ahead demand forecast,Arizona,Arizona,45936,megawatthours
2023-03-30,FMPP,Florida Municipal Power Pool,DF,Day-ahead demand forecast,Central,Central,45858,megawatthours
2023-03-30,FMPP,Florida Municipal Power Pool,DF,Day-ahead demand forecast,Eastern,Eastern,45802,megawatthours
2023-03-30,FMPP,Florida Municipal Power Pool,DF,Day-ahead demand forecast,Mountain,Mountain,45903,megawatthours
