period,respondent,respondent-name,type,type-name,timezone,timezone-description,value,value-units
2023-03-31,EPE,El Paso Electric Company,DF,Day-ahead demand forecast,Eastern,Eastern,18142,megawatthours
2023-03-31,EPE,El Paso Electric Company,DF,Day-ahead demand forecast,Mountain,Mountain,18091,megawatthours
2023-03-31,EPE,El Paso Electric Company,DF,Day-ahead demand forecast,Pacific,Pacific,18077,megawatthours
2023-03-31,ERCO,"Electric Reliability Council of Texas, Inc.",DF,Day-ahead demand forecast,Arizona,Arizona,1100481,megawatthours
2023-03-31,ERCO,"Electric Reliability Council of Texas, Inc.",DF,Day-ahead demand forecast,Central,Central,1100543,megawatthours
2023-03-31,ERCO,"Electric Reliability Council of Texas, Inc.",DF,Day-ahead demand forecast,Eastern,Eastern,1099299,megawatthours
2023-03-31,ERCO,"Electric Reliability Council of Texas, Inc.",DF,Day-ahead demand forecast,Mountain,Mountain,1100823,megawatthours
2023-03-31,ERCO,"Electric Reliability Council of Texas, Inc.",DF,Day-ahead demand forecast,Pacific,Pacific,1100481,megawatthours
2023-03-31,FLA,Florida,DF,Day-ahead demand forecast,Arizona,Arizona,639348,megawatthours
2023-03-31,FLA,Florida,DF,Day-ahead demand forecast,Central,Central,636816,megawatthours
2023-03-31,FLA,Florida,DF,Day-ahead demand forecast,Eastern,Eastern,635011,megawatthours
2023-03-31,FLA,Florida,DF,Day-ahead demand forecast,Mountain,Mountain,638079,megawatthours
2023-03-31,FLA,Florida,DF,Day-ahead demand forecast,Pacific,Pacific,639348,megawatthours
2023-03-31,FMPP,Florida Municipal Power Pool,DF,Day-ahead demand forecast,Arizona,Arizona,48911,megawatthours
2023-03-31,FMPP,Florida Municipal Power Pool,DF,Day-ahead demand forecast,Central,Central,48715,megawatthours
2023-03-31,FMPP,Florida Municipal Power Pool,DF,Day-ahead demand forecast,Eastern,Eastern,48579,megawatthours
2023-03-31,FMPP,Florida Municipal Power Pool,DF,Day-ahead demand forecast,Mountain,Mountain,48827,megawatthours
2023-03-31,FMPP,Florida Municipal Power Pool,DF,Day-ahead demand forecast,Pacific,Pacific,48911,megawatthours
2023-03-31,FPC,"Duke Energy Florida, Inc.",DF,Day-ahead demand forecast,Arizona,Arizona,111693,megawatthours
2023-03-31,FPC,"Duke Energy Florida, Inc.",DF,Day-ahead demand forecast,Central,Central,111089,megawatthours
2023-03-31,FPC,"Duke Energy Florida, Inc.",DF,Day-ahead demand forecast,Eastern,Eastern,110713,megawatthours
2023-03-31,FPC,"Duke Energy Florida, Inc.",DF,Day-ahead demand forecast,Mountain,Mountain,111407,megawatthours
2023-03-31,FPC,"Duke Energy Florida, Inc.",DF,Day-ahead demand forecast,Pacific,Pacific,111693,megawatthours
2023-03-31,FPL,Florida Power & Light Co.,DF,Day-ahead demand forecast,Arizona,Arizona,369092,megawatthours
2023-03-31,FPL,Florida Power & Light Co.,DF,Day-ahead demand forecast,Central,Central,367846,megawatthours
2023-03-31,FPL,Florida Power & Light Co.,DF,Day-ahead demand forecast,Eastern,Eastern,366855,megawatthours
2023-03-31,FPL,Florida Power & Light Co.,DF,Day-ahead demand forecast,Mountain,Mountain,368405,megawatthours
2023-03-31,FPL,Florida Power & Light Co.,DF,Day-ahead demand forecast,Pacific,Pacific,369092,megawatthours
2023-03-31,GCPD,"Public Utility District No. 2 of Grant County, Washington",DF,Day-ahead demand forecast,Arizona,Arizona,15748,megawatthours
2023-03-31,GCPD,"Public Utility District No. 2 of Grant County, Washington",DF,Day-ahead demand forecast,Central,Central,15734,megawatthours
2023-03-31,GCPD,"Public Utility District No. 2 of Grant County, Washington",DF,Day-ahead demand forecast,Eastern,Eastern,15728,megawatthours
2023-03-31,GCPD,"Public Utility District No. 2 of Grant County, Washington",DF,Day-ahead demand forecast,Mountain,Mountain,15742,megawatthours
2023-03-31,GCPD,"Public Utility District No. 2 of Grant County, Washington",DF,Day-ahead demand forecast,Pacific,Pacific,15748,megawatthours
2023-03-31,GVL,Gainesville Regional Utilities,DF,Day-ahead demand forecast,Arizona,Arizona,4199,megawatthours
2023-03-31,GVL,Gainesville Regional Utilities,DF,Day-ahead demand forecast,Central,Central,4195,megawatthours
2023-03-31,GVL,Gainesville Regional Utilities,DF,Day-ahead demand forecast,Eastern,Eastern,4192,megawatthours
2023-03-31,GVL,Gainesville Regional Utilities,DF,Day-ahead demand forecast,Mountain,Mountain,4197,megawatthours
2023-03-31,GVL,Gainesville Regional Utilities,DF,Day-ahead demand forecast,Pacific,Pacific,4199,megawatthours
2023-03-31,HST,City of Homestead,DF,Day-ahead demand forecast,Arizona,Arizona,1730,megawatthours
2023-03-31,HST,City of Homestead,DF,Day-ahead demand forecast,Central,Central,1720,megawatthours
2023-03-31,HST,City of Homestead,DF,Day-ahead demand forecast,Eastern,Eastern,1720,megawatthours
2023-03-31,HST,City of Homestead,DF,Day-ahead demand forecast,Mountain,Mountain,1726,megawatthours
2023-03-31,HST,City of Homestead,DF,Day-ahead demand forecast,Pacific,Pacific,1730,megawatthours
2023-03-31,IID,Imperial Irrigation District,DF,Day-ahead demand forecast,Arizona,Arizona,7071,megawatthours
2023-03-31,IID,Imperial Irrigation District,DF,Day-ahead demand forecast,Central,Central,7063,megawatthours
2023-03-31,IID,Imperial Irrigation District,DF,Day-ahead demand forecast,Eastern,Eastern,7066,megawatthours
2023-03-31,IID,Imperial Irrigation District,DF,Day-ahead demand forecast,Mountain,Mountain,7066,megawatthours
2023-03-31,IID,Imperial Irrigation District,DF,Day-ahead demand forecast,Pacific,Pacific,7071,megawatthours
2023-03-31,IPCO,Idaho Power Company,DF,Day-ahead demand forecast,Arizona,Arizona,45453,megawatthours
2023-03-31,IPCO,Idaho Power Company,DF,Day-ahead demand forecast,Central,Central,45490,megawatthours
2023-03-31,IPCO,Idaho Power Company,DF,Day-ahead demand forecast,Eastern,Eastern,45505,megawatthours
2023-03-31,IPCO,Idaho Power Company,DF,Day-ahead demand forecast,Mountain,Mountain,45498,megawatthours
2023-03-31,IPCO,Idaho Power Company,DF,Day-ahead demand forecast,Pacific,Pacific,45453,megawatthours
2023-03-31,ISNE,ISO New England,DF,Day-ahead demand forecast,Arizona,Arizona,283640,megawatthours
2023-03-31,ISNE,ISO New England,DF,Day-ahead demand forecast,Central,Central,285480,megawatthours
2023-03-31,ISNE,ISO New England,DF,Day-ahead demand forecast,Eastern,Eastern,286170,megawatthours
2023-03-31,AECI,"Associated Electric Cooperative, Inc.",DF,Day-ahead demand forecast,Arizona,Arizona,53021,megawatthours
2023-03-31,AECI,"Associated Electric Cooperative, Inc.",DF,Day-ahead demand forecast,Pacific,Pacific,53021,megawatthours
2023-03-31,AECI,"Associated Electric Cooperative, Inc.",DF,Day-ahead demand forecast,Central,Central,53048,megawatthours
2023-03-31,AECI,"Associated Electric Cooperative, Inc.",DF,Day-ahead demand forecast,Eastern,Eastern,53111,megawatthours
2023-03-31,AECI,"Associated Electric Cooperative, Inc.",DF,Day-ahead demand forecast,Mountain,Mountain,53021,megawatthours
2023-03-31,AVA,Avista Corporation,DF,Day-ahead demand forecast,Arizona,Arizona,35980,megawatthours
2023-03-31,AVA,Avista Corporation,DF,Day-ahead demand forecast,Central,Central,35936,megawatthours
2023-03-31,AVA,Avista Corporation,DF,Day-ahead demand forecast,Eastern,Eastern,35937,megawatthours
2023-03-31,AVA,Avista Corporation,DF,Day-ahead demand forecast,Mountain,Mountain,35952,megawatthours
2023-03-31,AVA,Avista Corporation,DF,Day-ahead demand forecast,Pacific,Pacific,35980,megawatthours
2023-03-31,AZPS,Arizona Public Service Company,DF,Day-ahead demand forecast,Central,Central,70627,megawatthours
2023-03-31,AZPS,Arizona Public Service Company,DF,Day-ahead demand forecast,Mountain,Mountain,70537,megawatthours
2023-03-31,BANC,Balancing Authority of Northern California,DF,Day-ahead demand forecast,Mountain,Mountain,42611,megawatthours
2023-03-31,BPAT,Bonneville Power Administration,DF,Day-ahead demand forecast,Arizona,Arizona,165345,megawatthours
2023-03-31,BPAT,Bonneville Power Administration,DF,Day-ahead demand forecast,Mountain,Mountain,165042,megawatthours
2023-03-31,AZPS,Arizona Public Service Company,DF,Day-ahead demand forecast,Arizona,Arizona,70504,megawatthours
2023-03-31,BPAT,Bonneville Power Administration,DF,Day-ahead demand forecast,Eastern,Eastern,164484,megawatthours
2023-03-31,AZPS,Arizona Public Service Company,DF,Day-ahead demand forecast,Eastern,Eastern,70750,megawatthours
2023-03-31,BPAT,Bonneville Power Administration,DF,Day-ahead demand forecast,Pacific,Pacific,165345,megawatthours
2023-03-31,AZPS,Arizona Public Service Company,DF,Day-ahead demand forecast,Pacific,Pacific,70504,megawatthours
2023-03-31,BANC,Balancing Authority of Northern California,DF,Day-ahead demand forecast,Pacific,Pacific,42593,megawatthours
2023-03-31,BANC,Balancing Authority of Northern California,DF,Day-ahead demand forecast,Arizona,Arizona,42593,megawatthours
2023-03-31,BANC,Balancing Authority of Northern California,DF,Day-ahead demand forecast,Central,Central,42647,megawatthours
2023-03-31,BANC,Balancing Authority of Northern California,DF,Day-ahead demand forecast,Eastern,Eastern,42716,megawatthours
2023-03-31,BPAT,Bonneville Power Administration,DF,Day-ahead demand forecast,Central,Central,164743,megawatthours
2023-03-31,CAL,California,DF,Day-ahead demand forecast,Eastern,Eastern,650233,megawatthours
2023-03-31,CAL,California,DF,Day-ahead demand forecast,Mountain,Mountain,648008,megawatthours
2023-03-31,CAL,California,DF,Day-ahead demand forecast,Pacific,Pacific,647243,megawatthours
2023-03-31,CAR,Carolinas,DF,Day-ahead demand forecast,Arizona,Arizona,508426,megawatthours
2023-03-31,CAR,Carolinas,DF,Day-ahead demand forecast,Central,Central,510987,megawatthours
2023-03-31,CAR,Carolinas,DF,Day-ahead demand forecast,Eastern,Eastern,511747,megawatthours
2023-03-31,CAR,Carolinas,DF,Day-ahead demand forecast,Mountain,Mountain,509919,megawatthours
2023-03-31,CAR,Carolinas,DF,Day-ahead demand forecast,Pacific,Pacific,508426,megawatthours
2023-03-31,CENT,Central,DF,Day-ahead demand forecast,Arizona,Arizona,700473,megawatthours
2023-03-31,CENT,Central,DF,Day-ahead demand forecast,Central,Central,701780,megawatthours
2023-03-31,CENT,Central,DF,Day-ahead demand forecast,Eastern,Eastern,701604,megawatthours
2023-03-31,CENT,Central,DF,Day-ahead demand forecast,Mountain,Mountain,701060,megawatthours
2023-03-31,CENT,Central,DF,Day-ahead demand forecast,Pacific,Pacific,700473,megawatthours
2023-03-31,CHPD,Public Utility District No. 1 of Chelan County,DF,Day-ahead demand forecast,Arizona,Arizona,5246,megawatthours
2023-03-31,CHPD,Public Utility District No. 1 of Chelan County,DF,Day-ahead demand forecast,Eastern,Eastern,5232,megawatthours
2023-03-31,CHPD,Public Utility District No. 1 of Chelan County,DF,Day-ahead demand forecast,Mountain,Mountain,5243,megawatthours
2023-03-31,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Arizona,Arizona,531007,megawatthours
2023-03-31,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Central,Central,532548,megawatthours
2023-03-31,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Eastern,Eastern,533670,megawatthours
2023-03-31,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Mountain,Mountain,531728,megawatthours
2023-03-31,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Pacific,Pacific,531007,megawatthours
2023-03-31,CAL,California,DF,Day-ahead demand forecast,Arizona,Arizona,647243,megawatthours
2023-03-31,CAL,California,DF,Day-ahead demand forecast,Central,Central,648931,megawatthours
2023-03-31,CHPD,Public Utility District No. 1 of Chelan County,DF,Day-ahead demand forecast,Central,Central,5238,megawatthours
2023-03-31,CHPD,Public Utility District No. 1 of Chelan County,DF,Day-ahead demand forecast,Pacific,Pacific,5246,megawatthours
2023-03-31,CPLE,Duke Energy Progress East,DF,Day-ahead demand forecast,Arizona,Arizona,137233,megawatthours
2023-03-31,CPLE,Duke Energy Progress East,DF,Day-ahead demand forecast,Central,Central,138297,megawatthours
2023-03-31,CPLE,Duke Energy Progress East,DF,Day-ahead demand forecast,Eastern,Eastern,138668,megawatthours
2023-03-31,CPLE,Duke Energy Progress East,DF,Day-ahead demand forecast,Mountain,Mountain,137835,megawatthours
2023-03-31,CPLE,Duke Energy Progress East,DF,Day-ahead demand forecast,Pacific,Pacific,137233,megawatthours
2023-03-31,CPLW,Duke Energy Progress West,DF,Day-ahead demand forecast,Arizona,Arizona,12454,megawatthours
2023-03-31,CPLW,Duke Energy Progress West,DF,Day-ahead demand forecast,Central,Central,12554,megawatthours
2023-03-31,CPLW,Duke Energy Progress West,DF,Day-ahead demand forecast,Eastern,Eastern,12594,megawatthours
2023-03-31,CPLW,Duke Energy Progress West,DF,Day-ahead demand forecast,Mountain,Mountain,12510,megawatthours
2023-03-31,CPLW,Duke Energy Progress West,DF,Day-ahead demand forecast,Pacific,Pacific,12454,megawatthours
2023-03-31,DOPD,PUD No. 1 of Douglas County,DF,Day-ahead demand forecast,Arizona,Arizona,5332,megawatthours
2023-03-31,DOPD,PUD No. 1 of Douglas County,DF,Day-ahead demand forecast,Central,Central,5318,megawatthours
2023-03-31,DOPD,PUD No. 1 of Douglas County,DF,Day-ahead demand forecast,Eastern,Eastern,5311,megawatthours
2023-03-31,DOPD,PUD No. 1 of Douglas County,DF,Day-ahead demand forecast,Mountain,Mountain,5325,megawatthours
2023-03-31,AECI,"Associated Electric Cooperative, Inc.",NG,Net generation,Central,Central,45637,megawatthours
2023-03-31,AECI,"Associated Electric Cooperative, Inc.",NG,Net generation,Arizona,Arizona,45666,megawatthours
2023-03-31,AVA,Avista Corporation,NG,Net generation,Mountain,Mountain,23049,megawatthours
2023-03-31,AECI,"Associated Electric Cooperative, Inc.",NG,Net generation,Eastern,Eastern,45347,megawatthours
2023-03-31,AVA,Avista Corporation,NG,Net generation,Central,Central,23049,megawatthours
2023-03-31,AECI,"Associated Electric Cooperative, Inc.",NG,Net generation,Mountain,Mountain,45750,megawatthours
2023-03-31,AECI,"Associated Electric Cooperative, Inc.",NG,Net generation,Pacific,Pacific,45666,megawatthours
2023-03-31,AVA,Avista Corporation,NG,Net generation,Arizona,Arizona,23131,megawatthours
2023-03-31,AVA,Avista Corporation,NG,Net generation,Eastern,Eastern,22795,megawatthours
2023-03-31,AVRN,"Avangrid Renewables, LLC",NG,Net generation,Central,Central,30967,megawatthours
2023-03-31,AVA,Avista Corporation,NG,Net generation,Pacific,Pacific,23131,megawatthours
2023-03-31,AVRN,"Avangrid Renewables, LLC",NG,Net generation,Eastern,Eastern,32020,megawatthours
2023-03-31,AVRN,"Avangrid Renewables, LLC",NG,Net generation,Arizona,Arizona,29379,megawatthours
2023-03-31,AVRN,"Avangrid Renewables, LLC",NG,Net generation,Pacific,Pacific,29379,megawatthours
2023-03-31,AVRN,"Avangrid Renewables, LLC",NG,Net generation,Mountain,Mountain,30222,megawatthours
2023-03-31,AZPS,Arizona Public Service Company,NG,Net generation,Arizona,Arizona,49120,megawatthours
2023-03-31,AZPS,Arizona Public Service Company,NG,Net generation,Central,Central,49223,megawatthours
2023-03-31,AZPS,Arizona Public Service Company,NG,Net generation,Eastern,Eastern,49248,megawatthours
2023-03-31,AZPS,Arizona Public Service Company,NG,Net generation,Mountain,Mountain,49089,megawatthours
2023-03-31,AZPS,Arizona Public Service Company,NG,Net generation,Pacific,Pacific,49120,megawatthours
2023-03-31,BANC,Balancing Authority of Northern California,NG,Net generation,Arizona,Arizona,34800,megawatthours
2023-03-31,BANC,Balancing Authority of Northern California,NG,Net generation,Central,Central,34736,megawatthours
2023-03-31,BANC,Balancing Authority of Northern California,NG,Net generation,Eastern,Eastern,34744,megawatthours
2023-03-31,BANC,Balancing Authority of Northern California,NG,Net generation,Mountain,Mountain,34726,megawatthours
2023-03-31,BANC,Balancing Authority of Northern California,NG,Net generation,Pacific,Pacific,34800,megawatthours
2023-03-31,BPAT,Bonneville Power Administration,NG,Net generation,Arizona,Arizona,234540,megawatthours
2023-03-31,BPAT,Bonneville Power Administration,NG,Net generation,Central,Central,234714,megawatthours
2023-03-31,BPAT,Bonneville Power Administration,NG,Net generation,Eastern,Eastern,235135,megawatthours
2023-03-31,BPAT,Bonneville Power Administration,NG,Net generation,Mountain,Mountain,234590,megawatthours
2023-03-31,BPAT,Bonneville Power Administration,NG,Net generation,Pacific,Pacific,234540,megawatthours
2023-03-31,CAL,California,NG,Net generation,Arizona,Arizona,498406,megawatthours
2023-03-31,CAL,California,NG,Net generation,Central,Central,500706,megawatthours
2023-03-31,CAL,California,NG,Net generation,Eastern,Eastern,501767,megawatthours
2023-03-31,CAL,California,NG,Net generation,Mountain,Mountain,499546,megawatthours
2023-03-31,CAL,California,NG,Net generation,Pacific,Pacific,498406,megawatthours
2023-03-31,CAR,Carolinas,NG,Net generation,Central,Central,515290,megawatthours
2023-03-31,CAR,Carolinas,NG,Net generation,Eastern,Eastern,515339,megawatthours
2023-03-31,CAR,Carolinas,NG,Net generation,Pacific,Pacific,513682,megawatthours
2023-03-31,CENT,Central,NG,Net generation,Central,Central,729148,megawatthours
2023-03-31,CENT,Central,NG,Net generation,Eastern,Eastern,729512,megawatthours
2023-03-31,CENT,Central,NG,Net generation,Mountain,Mountain,728862,megawatthours
2023-03-31,CENT,Central,NG,Net generation,Pacific,Pacific,728060,megawatthours
2023-03-31,CHPD,Public Utility District No. 1 of Chelan County,NG,Net generation,Arizona,Arizona,15381,megawatthours
2023-03-31,CHPD,Public Utility District No. 1 of Chelan County,NG,Net generation,Central,Central,15275,megawatthours
2023-03-31,CHPD,Public Utility District No. 1 of Chelan County,NG,Net generation,Eastern,Eastern,14770,megawatthours
2023-03-31,CHPD,Public Utility District No. 1 of Chelan County,NG,Net generation,Mountain,Mountain,15424,megawatthours
2023-03-31,CHPD,Public Utility District No. 1 of Chelan County,NG,Net generation,Pacific,Pacific,15381,megawatthours
2023-03-31,CISO,California Independent System Operator,NG,Net generation,Arizona,Arizona,400961,megawatthours
2023-03-31,CISO,California Independent System Operator,NG,Net generation,Central,Central,402580,megawatthours
2023-03-31,CISO,California Independent System Operator,NG,Net generation,Eastern,Eastern,403544,megawatthours
2023-03-31,CISO,California Independent System Operator,NG,Net generation,Mountain,Mountain,401716,megawatthours
2023-03-31,CISO,California Independent System Operator,NG,Net generation,Pacific,Pacific,400961,megawatthours
2023-03-31,CAR,Carolinas,NG,Net generation,Arizona,Arizona,513682,megawatthours
2023-03-31,CENT,Central,NG,Net generation,Arizona,Arizona,728060,megawatthours
2023-03-31,CAR,Carolinas,NG,Net generation,Mountain,Mountain,514701,megawatthours
2023-03-31,CPLE,Duke Energy Progress East,NG,Net generation,Arizona,Arizona,139019,megawatthours
2023-03-31,CPLE,Duke Energy Progress East,NG,Net generation,Central,Central,140676,megawatthours
2023-03-31,CPLE,Duke Energy Progress East,NG,Net generation,Eastern,Eastern,141440,megawatthours
2023-03-31,CPLE,Duke Energy Progress East,NG,Net generation,Mountain,Mountain,139838,megawatthours
2023-03-31,CPLW,Duke Energy Progress West,NG,Net generation,Central,Central,10275,megawatthours
2023-03-31,CPLW,Duke Energy Progress West,NG,Net generation,Eastern,Eastern,10437,megawatthours
2023-03-31,CPLW,Duke Energy Progress West,NG,Net generation,Mountain,Mountain,10077,megawatthours
2023-03-31,CPLW,Duke Energy Progress West,NG,Net generation,Pacific,Pacific,9874,megawatthours
2023-03-31,DEAA,"Arlington Valley, LLC",NG,Net generation,Arizona,Arizona,10763,megawatthours
2023-03-31,DEAA,"Arlington Valley, LLC",NG,Net generation,Central,Central,10860,megawatthours
2023-03-31,DEAA,"Arlington Valley, LLC",NG,Net generation,Eastern,Eastern,10864,megawatthours
2023-03-31,DEAA,"Arlington Valley, LLC",NG,Net generation,Mountain,Mountain,10858,megawatthours
2023-03-31,DEAA,"Arlington Valley, LLC",NG,Net generation,Pacific,Pacific,10763,megawatthours
2023-03-31,DOPD,PUD No. 1 of Douglas County,NG,Net generation,Arizona,Arizona,7126,megawatthours
2023-03-31,DOPD,PUD No. 1 of Douglas County,NG,Net generation,Central,Central,7221,megawatthours
2023-03-31,DOPD,PUD No. 1 of Douglas County,NG,Net generation,Eastern,Eastern,7274,megawatthours
2023-03-31,DOPD,PUD No. 1 of Douglas County,NG,Net generation,Mountain,Mountain,7199,megawatthours
2023-03-31,DOPD,PUD No. 1 of Douglas County,NG,Net generation,Pacific,Pacific,7126,megawatthours
2023-03-31,DUK,Duke Energy Carolinas,NG,Net generation,Arizona,Arizona,257728,megawatthours
2023-03-31,DUK,Duke Energy Carolinas,NG,Net generation,Central,Central,257451,megawatthours
2023-03-31,DUK,Duke Energy Carolinas,NG,Net generation,Eastern,Eastern,257000,megawatthours
2023-03-31,DUK,Duke Energy Carolinas,NG,Net generation,Mountain,Mountain,257791,megawatthours
2023-03-31,DUK,Duke Energy Carolinas,NG,Net generation,Pacific,Pacific,257728,megawatthours
2023-03-31,EPE,El Paso Electric Company,NG,Net generation,Arizona,Arizona,9581,megawatthours
2023-03-31,EPE,El Paso Electric Company,NG,Net generation,Central,Central,9616,megawatthours
2023-03-31,EPE,El Paso Electric Company,NG,Net generation,Eastern,Eastern,9619,megawatthours
2023-03-31,EPE,El Paso Electric Company,NG,Net generation,Mountain,Mountain,9617,megawatthours
2023-03-31,EPE,El Paso Electric Company,NG,Net generation,Pacific,Pacific,9581,megawatthours
2023-03-31,ERCO,"Electric Reliability Council of Texas, Inc.",NG,Net generation,Arizona,Arizona,1114046,megawatthours
2023-03-31,ERCO,"Electric Reliability Council of Texas, Inc.",NG,Net generation,Central,Central,1116132,megawatthours
2023-03-31,ERCO,"Electric Reliability Council of Texas, Inc.",NG,Net generation,Eastern,Eastern,1116549,megawatthours
2023-03-31,ERCO,"Electric Reliability Council of Texas, Inc.",NG,Net generation,Mountain,Mountain,1115432,megawatthours
2023-03-31,ERCO,"Electric Reliability Council of Texas, Inc.",NG,Net generation,Pacific,Pacific,1114046,megawatthours
2023-03-31,CPLE,Duke Energy Progress East,NG,Net generation,Pacific,Pacific,139019,megawatthours
2023-03-31,CPLW,Duke Energy Progress West,NG,Net generation,Arizona,Arizona,9874,megawatthours
2023-03-31,FLA,Florida,NG,Net generation,Arizona,Arizona,653089,megawatthours
2023-03-31,FLA,Florida,NG,Net generation,Central,Central,651171,megawatthours
2023-03-31,FLA,Florida,NG,Net generation,Eastern,Eastern,649681,megawatthours
2023-03-31,FLA,Florida,NG,Net generation,Mountain,Mountain,652271,megawatthours
2023-03-31,FLA,Florida,NG,Net generation,Pacific,Pacific,653089,megawatthours
2023-03-31,FMPP,Florida Municipal Power Pool,NG,Net generation,Arizona,Arizona,42888,megawatthours
2023-03-31,FMPP,Florida Municipal Power Pool,NG,Net generation,Central,Central,42591,megawatthours
2023-03-31,FMPP,Florida Municipal Power Pool,NG,Net generation,Eastern,Eastern,42383,megawatthours
2023-03-31,FMPP,Florida Municipal Power Pool,NG,Net generation,Mountain,Mountain,42759,megawatthours
2023-03-31,FMPP,Florida Municipal Power Pool,NG,Net generation,Pacific,Pacific,42888,megawatthours
2023-03-31,FPC,"Duke Energy Florida, Inc.",NG,Net generation,Arizona,Arizona,105483,megawatthours
2023-03-31,FPC,"Duke Energy Florida, Inc.",NG,Net generation,Central,Central,104907,megawatthours
2023-03-31,FPC,"Duke Energy Florida, Inc.",NG,Net generation,Eastern,Eastern,104662,megawatthours
2023-03-31,FPC,"Duke Energy Florida, Inc.",NG,Net generation,Mountain,Mountain,105218,megawatthours
2023-03-31,FPC,"Duke Energy Florida, Inc.",NG,Net generation,Pacific,Pacific,105483,megawatthours
2023-03-31,FPL,Florida Power & Light Co.,NG,Net generation,Arizona,Arizona,375524,megawatthours
2023-03-31,FPL,Florida Power & Light Co.,NG,Net generation,Central,Central,374910,megawatthours
2023-03-31,FPL,Florida Power & Light Co.,NG,Net generation,Eastern,Eastern,374395,megawatthours
2023-03-31,FPL,Florida Power & Light Co.,NG,Net generation,Mountain,Mountain,375317,megawatthours
2023-03-31,FPL,Florida Power & Light Co.,NG,Net generation,Pacific,Pacific,375524,megawatthours
2023-03-31,GCPD,"Public Utility District No. 2 of Grant County, Washington",NG,Net generation,Arizona,Arizona,14923,megawatthours
2023-03-31,GCPD,"Public Utility District No. 2 of Grant County, Washington",NG,Net generation,Central,Central,14872,megawatthours
2023-03-31,GCPD,"Public Utility District No. 2 of Grant County, Washington",NG,Net generation,Eastern,Eastern,14831,megawatthours
2023-03-31,GCPD,"Public Utility District No. 2 of Grant County, Washington",NG,Net generation,Mountain,Mountain,14900,megawatthours
2023-03-31,GCPD,"Public Utility District No. 2 of Grant County, Washington",NG,Net generation,Pacific,Pacific,14923,megawatthours
2023-03-31,GRID,"Gridforce Energy Management, LLC",NG,Net generation,Arizona,Arizona,44871,megawatthours
2023-03-31,GRID,"Gridforce Energy Management, LLC",NG,Net generation,Central,Central,44193,megawatthours
2023-03-31,GRID,"Gridforce Energy Management, LLC",NG,Net generation,Eastern,Eastern,43840,megawatthours
2023-03-31,GRID,"Gridforce Energy Management, LLC",NG,Net generation,Mountain,Mountain,44542,megawatthours
2023-03-31,GRID,"Gridforce Energy Management, LLC",NG,Net generation,Pacific,Pacific,44871,megawatthours
2023-03-31,GRIF,"Griffith Energy, LLC",NG,Net generation,Arizona,Arizona,10304,megawatthours
2023-03-31,GRIF,"Griffith Energy, LLC",NG,Net generation,Central,Central,10316,megawatthours
2023-03-31,GRIF,"Griffith Energy, LLC",NG,Net generation,Eastern,Eastern,10327,megawatthours
2023-03-31,GRIF,"Griffith Energy, LLC",NG,Net generation,Mountain,Mountain,10306,megawatthours
2023-03-31,GRIF,"Griffith Energy, LLC",NG,Net generation,Pacific,Pacific,10304,megawatthours
2023-03-31,GVL,Gainesville Regional Utilities,NG,Net generation,Arizona,Arizona,4571,megawatthours
2023-03-31,GVL,Gainesville Regional Utilities,NG,Net generation,Central,Central,4538,megawatthours
2023-03-31,GVL,Gainesville Regional Utilities,NG,Net generation,Eastern,Eastern,4515,megawatthours
2023-03-31,GVL,Gainesville Regional Utilities,NG,Net generation,Mountain,Mountain,4560,megawatthours
2023-03-31,GVL,Gainesville Regional Utilities,NG,Net generation,Pacific,Pacific,4571,megawatthours
2023-03-31,GWA,"NaturEner Power Watch, LLC",NG,Net generation,Arizona,Arizona,2076,megawatthours
2023-03-31,GWA,"NaturEner Power Watch, LLC",NG,Net generation,Central,Central,1812,megawatthours
2023-03-31,GWA,"NaturEner Power Watch, LLC",NG,Net generation,Eastern,Eastern,1660,megawatthours
2023-03-31,GWA,"NaturEner Power Watch, LLC",NG,Net generation,Mountain,Mountain,1944,megawatthours
2023-03-31,GWA,"NaturEner Power Watch, LLC",NG,Net generation,Pacific,Pacific,2076,megawatthours
2023-03-31,HGMA,"New Harquahala Generating Company, LLC",NG,Net generation,Arizona,Arizona,-31,megawatthours
2023-03-31,HGMA,"New Harquahala Generating Company, LLC",NG,Net generation,Central,Central,-30,megawatthours
2023-03-31,HGMA,"New Harquahala Generating Company, LLC",NG,Net generation,Eastern,Eastern,-28,megawatthours
2023-03-31,HGMA,"New Harquahala Generating Company, LLC",NG,Net generation,Mountain,Mountain,-31,megawatthours
2023-03-31,HGMA,"New Harquahala Generating Company, LLC",NG,Net generation,Pacific,Pacific,-31,megawatthours
2023-03-31,HST,City of Homestead,NG,Net generation,Arizona,Arizona,3,megawatthours
2023-03-31,HST,City of Homestead,NG,Net generation,Central,Central,3,megawatthours
2023-03-31,HST,City of Homestead,NG,Net generation,Eastern,Eastern,3,megawatthours
2023-03-31,HST,City of Homestead,NG,Net generation,Mountain,Mountain,3,megawatthours
2023-03-31,HST,City of Homestead,NG,Net generation,Pacific,Pacific,3,megawatthours
