period,respondent,respondent-name,type,type-name,timezone,timezone-description,value,value-units
2023-04-04,PSCO,Public Service Company of Colorado,DF,Day-ahead demand forecast,Central,Central,113903,megawatthours
2023-04-04,PSCO,Public Service Company of Colorado,DF,Day-ahead demand forecast,Eastern,Eastern,113519,megawatthours
2023-04-04,PSCO,Public Service Company of Colorado,DF,Day-ahead demand forecast,Mountain,Mountain,114261,megawatthours
2023-04-04,PSCO,Public Service Company of Colorado,DF,Day-ahead demand forecast,Pacific,Pacific,114811,megawatthours
2023-04-04,PSEI,"Puget Sound Energy, Inc.",DF,Day-ahead demand forecast,Arizona,Arizona,56308,megawatthours
2023-04-04,PSEI,"Puget Sound Energy, Inc.",DF,Day-ahead demand forecast,Central,Central,55901,megawatthours
2023-04-04,PSEI,"Puget Sound Energy, Inc.",DF,Day-ahead demand forecast,Eastern,Eastern,55767,megawatthours
2023-04-04,PSEI,"Puget Sound Energy, Inc.",DF,Day-ahead demand forecast,Mountain,Mountain,56107,megawatthours
2023-04-04,PSEI,"Puget Sound Energy, Inc.",DF,Day-ahead demand forecast,Pacific,Pacific,56308,megawatthours
2023-04-04,SC,South Carolina Public Service Authority,DF,Day-ahead demand forecast,Arizona,Arizona,60688,megawatthours
2023-04-04,SC,South Carolina Public Service Authority,DF,Day-ahead demand forecast,Central,Central,60600,megawatthours
2023-04-04,SC,South Carolina Public Service Authority,DF,Day-ahead demand forecast,Eastern,Eastern,60519,megawatthours
2023-04-04,SC,South Carolina Public Service Authority,DF,Day-ahead demand forecast,Mountain,Mountain,60645,megawatthours
2023-04-04,SC,South Carolina Public Service Authority,DF,Day-ahead demand forecast,Pacific,Pacific,60688,megawatthours
2023-04-04,SCEG,"Dominion Energy South Carolina, Inc.",DF,Day-ahead demand forecast,Arizona,Arizona,57647,megawatthours
2023-04-04,SCEG,"Dominion Energy South Carolina, Inc.",DF,Day-ahead demand forecast,Central,Central,57510,megawatthours
2023-04-04,SCEG,"Dominion Energy South Carolina, Inc.",DF,Day-ahead demand forecast,Eastern,Eastern,57389,megawatthours
2023-04-04,SCEG,"Dominion Energy South Carolina, Inc.",DF,Day-ahead demand forecast,Mountain,Mountain,57604,megawatthours
2023-04-04,SCEG,"Dominion Energy South Carolina, Inc.",DF,Day-ahead demand forecast,Pacific,Pacific,57647,megawatthours
2023-04-04,SCL,Seattle City Light,DF,Day-ahead demand forecast,Arizona,Arizona,29111,megawatthours
2023-04-04,SCL,Seattle City Light,DF,Day-ahead demand forecast,Central,Central,29047,megawatthours
2023-04-04,SCL,Seattle City Light,DF,Day-ahead demand forecast,Eastern,Eastern,29019,megawatthours
2023-04-04,SCL,Seattle City Light,DF,Day-ahead demand forecast,Mountain,Mountain,29083,megawatthours
2023-04-04,SCL,Seattle City Light,DF,Day-ahead demand forecast,Pacific,Pacific,29111,megawatthours
2023-04-04,SE,Southeast,DF,Day-ahead demand forecast,Arizona,Arizona,583690,megawatthours
2023-04-04,SE,Southeast,DF,Day-ahead demand forecast,Central,Central,580436,megawatthours
2023-04-04,SE,Southeast,DF,Day-ahead demand forecast,Eastern,Eastern,578256,megawatthours
2023-04-04,SE,Southeast,DF,Day-ahead demand forecast,Mountain,Mountain,582123,megawatthours
2023-04-04,SE,Southeast,DF,Day-ahead demand forecast,Pacific,Pacific,583690,megawatthours
2023-04-04,SEC,Seminole Electric Cooperative,DF,Day-ahead demand forecast,Arizona,Arizona,4978,megawatthours
2023-04-04,SEC,Seminole Electric Cooperative,DF,Day-ahead demand forecast,Central,Central,4950,megawatthours
2023-04-04,SEC,Seminole Electric Cooperative,DF,Day-ahead demand forecast,Eastern,Eastern,4932,megawatthours
2023-04-04,SEC,Seminole Electric Cooperative,DF,Day-ahead demand forecast,Mountain,Mountain,4965,megawatthours
2023-04-04,SEC,Seminole Electric Cooperative,DF,Day-ahead demand forecast,Pacific,Pacific,4978,megawatthours
2023-04-04,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast,Arizona,Arizona,583690,megawatthours
2023-04-04,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast,Central,Central,580436,megawatthours
2023-04-04,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast,Eastern,Eastern,578256,megawatthours
2023-04-04,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast,Mountain,Mountain,582123,megawatthours
2023-04-04,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast,Pacific,Pacific,583690,megawatthours
2023-04-04,SPA,Southwestern Power Administration,DF,Day-ahead demand forecast,Arizona,Arizona,1821,megawatthours
2023-04-04,SPA,Southwestern Power Administration,DF,Day-ahead demand forecast,Central,Central,1816,megawatthours
2023-04-04,SPA,Southwestern Power Administration,DF,Day-ahead demand forecast,Eastern,Eastern,1818,megawatthours
2023-04-04,SPA,Southwestern Power Administration,DF,Day-ahead demand forecast,Mountain,Mountain,1825,megawatthours
2023-04-04,SPA,Southwestern Power Administration,DF,Day-ahead demand forecast,Pacific,Pacific,1821,megawatthours
2023-04-04,SRP,Salt River Project Agricultural Improvement and Power District,DF,Day-ahead demand forecast,Arizona,Arizona,65588,megawatthours
2023-04-04,SRP,Salt River Project Agricultural Improvement and Power District,DF,Day-ahead demand forecast,Central,Central,65747,megawatthours
2023-04-04,SRP,Salt River Project Agricultural Improvement and Power District,DF,Day-ahead demand forecast,Eastern,Eastern,65904,megawatthours
2023-04-04,SRP,Salt River Project Agricultural Improvement and Power District,DF,Day-ahead demand forecast,Mountain,Mountain,65637,megawatthours
2023-04-04,SRP,Salt River Project Agricultural Improvement and Power District,DF,Day-ahead demand forecast,Pacific,Pacific,65588,megawatthours
2023-04-04,SW,Southwest,DF,Day-ahead demand forecast,Arizona,Arizona,237803,megawatthours
2023-04-04,SW,Southwest,DF,Day-ahead demand forecast,Central,Central,237285,megawatthours
2023-04-04,SW,Southwest,DF,Day-ahead demand forecast,Eastern,Eastern,237170,megawatthours
2023-04-04,SW,Southwest,DF,Day-ahead demand forecast,Mountain,Mountain,237515,megawatthours
2023-04-04,SW,Southwest,DF,Day-ahead demand forecast,Pacific,Pacific,237803,megawatthours
2023-04-04,SWPP,Southwest Power Pool,DF,Day-ahead demand forecast,Arizona,Arizona,744455,megawatthours
2023-04-04,SWPP,Southwest Power Pool,DF,Day-ahead demand forecast,Central,Central,744858,megawatthours
2023-04-04,SWPP,Southwest Power Pool,DF,Day-ahead demand forecast,Eastern,Eastern,742846,megawatthours
2023-04-04,SWPP,Southwest Power Pool,DF,Day-ahead demand forecast,Mountain,Mountain,744655,megawatthours
2023-04-04,SWPP,Southwest Power Pool,DF,Day-ahead demand forecast,Pacific,Pacific,744455,megawatthours
2023-04-04,TAL,City of Tallahassee,DF,Day-ahead demand forecast,Arizona,Arizona,7248,megawatthours
2023-04-04,TAL,City of Tallahassee,DF,Day-ahead demand forecast,Central,Central,7244,megawatthours
2023-04-04,TAL,City of Tallahassee,DF,Day-ahead demand forecast,Eastern,Eastern,7233,megawatthours
2023-04-04,TAL,City of Tallahassee,DF,Day-ahead demand forecast,Mountain,Mountain,7248,megawatthours
2023-04-04,TAL,City of Tallahassee,DF,Day-ahead demand forecast,Pacific,Pacific,7248,megawatthours
2023-04-04,TEC,Tampa Electric Company,DF,Day-ahead demand forecast,Arizona,Arizona,64680,megawatthours
2023-04-04,TEC,Tampa Electric Company,DF,Day-ahead demand forecast,Central,Central,64360,megawatthours
2023-04-04,TEC,Tampa Electric Company,DF,Day-ahead demand forecast,Eastern,Eastern,64184,megawatthours
2023-04-04,TEC,Tampa Electric Company,DF,Day-ahead demand forecast,Mountain,Mountain,64527,megawatthours
2023-04-04,TEC,Tampa Electric Company,DF,Day-ahead demand forecast,Pacific,Pacific,64680,megawatthours
2023-04-04,TEN,Tennessee,DF,Day-ahead demand forecast,Arizona,Arizona,411137,megawatthours
2023-04-04,TEN,Tennessee,DF,Day-ahead demand forecast,Central,Central,407949,megawatthours
2023-04-04,TEN,Tennessee,DF,Day-ahead demand forecast,Eastern,Eastern,406092,megawatthours
2023-04-04,TEN,Tennessee,DF,Day-ahead demand forecast,Mountain,Mountain,409663,megawatthours
2023-04-04,TEN,Tennessee,DF,Day-ahead demand forecast,Pacific,Pacific,411137,megawatthours
2023-04-04,TEPC,Tucson Electric Power,DF,Day-ahead demand forecast,Arizona,Arizona,32091,megawatthours
2023-04-04,TEPC,Tucson Electric Power,DF,Day-ahead demand forecast,Central,Central,32158,megawatthours
2023-04-04,TEPC,Tucson Electric Power,DF,Day-ahead demand forecast,Eastern,Eastern,32209,megawatthours
2023-04-04,TEPC,Tucson Electric Power,DF,Day-ahead demand forecast,Mountain,Mountain,32135,megawatthours
2023-04-04,TEPC,Tucson Electric Power,DF,Day-ahead demand forecast,Pacific,Pacific,32091,megawatthours
2023-04-04,TEX,Texas,DF,Day-ahead demand forecast,Arizona,Arizona,1196245,megawatthours
2023-04-04,TEX,Texas,DF,Day-ahead demand forecast,Central,Central,1198150,megawatthours
2023-04-04,TEX,Texas,DF,Day-ahead demand forecast,Eastern,Eastern,1197728,megawatthours
2023-04-04,TEX,Texas,DF,Day-ahead demand forecast,Mountain,Mountain,1197504,megawatthours
2023-04-04,TEX,Texas,DF,Day-ahead demand forecast,Pacific,Pacific,1196245,megawatthours
2023-04-04,TIDC,Turlock Irrigation District,DF,Day-ahead demand forecast,Arizona,Arizona,6601,megawatthours
2023-04-04,TIDC,Turlock Irrigation District,DF,Day-ahead demand forecast,Central,Central,6600,megawatthours
2023-04-04,TIDC,Turlock Irrigation District,DF,Day-ahead demand forecast,Eastern,Eastern,6602,megawatthours
2023-04-04,TIDC,Turlock Irrigation District,DF,Day-ahead demand forecast,Mountain,Mountain,6600,megawatthours
2023-04-04,TIDC,Turlock Irrigation District,DF,Day-ahead demand forecast,Pacific,Pacific,6601,megawatthours
2023-04-04,TPWR,"City of Tacoma, Department of Public Utilities, Light Division",DF,Day-ahead demand forecast,Arizona,Arizona,15129,megawatthours
2023-04-04,TPWR,"City of Tacoma, Department of Public Utilities, Light Division",DF,Day-ahead demand forecast,Central,Central,15158,megawatthours
2023-04-04,TPWR,"City of Tacoma, Department of Public Utilities, Light Division",DF,Day-ahead demand forecast,Eastern,Eastern,15177,megawatthours
2023-04-04,TPWR,"City of Tacoma, Department of Public Utilities, Light Division",DF,Day-ahead demand forecast,Mountain,Mountain,15141,megawatthours
2023-04-04,TPWR,"City of Tacoma, Department of Public Utilities, Light Division",DF,Day-ahead demand forecast,Pacific,Pacific,15129,megawatthours
2023-04-04,TVA,Tennessee Valley Authority,DF,Day-ahead demand forecast,Arizona,Arizona,411137,megawatthours
2023-04-04,TVA,Tennessee Valley Authority,DF,Day-ahead demand forecast,Central,Central,407949,megawatthours
2023-04-04,TVA,Tennessee Valley Authority,DF,Day-ahead demand forecast,Eastern,Eastern,406092,megawatthours
2023-04-04,TVA,Tennessee Valley Authority,DF,Day-ahead demand forecast,Mountain,Mountain,409663,megawatthours
2023-04-04,TVA,Tennessee Valley Authority,DF,Day-ahead demand forecast,Pacific,Pacific,411137,megawatthours
2023-04-04,US48,United States Lower 48,DF,Day-ahead demand forecast,Arizona,Arizona,10482696,megawatthours
2023-04-04,US48,United States Lower 48,DF,Day-ahead demand forecast,Central,Central,10474476,megawatthours
2023-04-04,US48,United States Lower 48,DF,Day-ahead demand forecast,Eastern,Eastern,10461717,megawatthours
2023-04-04,US48,United States Lower 48,DF,Day-ahead demand forecast,Mountain,Mountain,10481131,megawatthours
2023-04-04,US48,United States Lower 48,DF,Day-ahead demand forecast,Pacific,Pacific,10482696,megawatthours
2023-04-04,WACM,Western Area Power Administration - Rocky Mountain Region,DF,Day-ahead demand forecast,Arizona,Arizona,72911,megawatthours
2023-04-04,WACM,Western Area Power Administration - Rocky Mountain Region,DF,Day-ahead demand forecast,Central,Central,75544,megawatthours
2023-04-04,WACM,Western Area Power Administration - Rocky Mountain Region,DF,Day-ahead demand forecast,Eastern,Eastern,75339,megawatthours
2023-04-04,WACM,Western Area Power Administration - Rocky Mountain Region,DF,Day-ahead demand forecast,Mountain,Mountain,75750,megawatthours
2023-04-04,WACM,Western Area Power Administration - Rocky Mountain Region,DF,Day-ahead demand forecast,Pacific,Pacific,72911,megawatthours
2023-04-04,WALC,Western Area Power Administration - Desert Southwest Region,DF,Day-ahead demand forecast,Arizona,Arizona,15667,megawatthours
2023-04-04,WALC,Western Area Power Administration - Desert Southwest Region,DF,Day-ahead demand forecast,Central,Central,15681,megawatthours
2023-04-04,WALC,Western Area Power Administration - Desert Southwest Region,DF,Day-ahead demand forecast,Eastern,Eastern,15674,megawatthours
2023-04-04,WALC,Western Area Power Administration - Desert Southwest Region,DF,Day-ahead demand forecast,Mountain,Mountain,15679,megawatthours
2023-04-04,WALC,Western Area Power Administration - Desert Southwest Region,DF,Day-ahead demand forecast,Pacific,Pacific,15667,megawatthours
2023-04-04,WAUW,Western Area Power Administration - Upper Great Plains West,DF,Day-ahead demand forecast,Arizona,Arizona,1954,megawatthours
2023-04-04,WAUW,Western Area Power Administration - Upper Great Plains West,DF,Day-ahead demand forecast,Central,Central,1954,megawatthours
2023-04-04,WAUW,Western Area Power Administration - Upper Great Plains West,DF,Day-ahead demand forecast,Eastern,Eastern,1953,megawatthours
2023-04-04,WAUW,Western Area Power Administration - Upper Great Plains West,DF,Day-ahead demand forecast,Mountain,Mountain,1954,megawatthours
2023-04-04,WAUW,Western Area Power Administration - Upper Great Plains West,DF,Day-ahead demand forecast,Pacific,Pacific,1954,megawatthours
2023-04-04,TEN,Tennessee,NG,Net generation,Mountain,Mountain,389772,megawatthours
2023-04-04,TEN,Tennessee,NG,Net generation,Pacific,Pacific,390299,megawatthours
2023-04-04,TEPC,Tucson Electric Power,NG,Net generation,Arizona,Arizona,24319,megawatthours
2023-04-04,TEPC,Tucson Electric Power,NG,Net generation,Central,Central,24288,megawatthours
2023-04-04,TEPC,Tucson Electric Power,NG,Net generation,Eastern,Eastern,24206,megawatthours
2023-04-04,TEPC,Tucson Electric Power,NG,Net generation,Mountain,Mountain,24288,megawatthours
2023-04-04,TEPC,Tucson Electric Power,NG,Net generation,Pacific,Pacific,24319,megawatthours
2023-04-04,TEX,Texas,NG,Net generation,Arizona,Arizona,1196467,megawatthours
2023-04-04,TEX,Texas,NG,Net generation,Central,Central,1196115,megawatthours
2023-04-04,TEX,Texas,NG,Net generation,Eastern,Eastern,1196792,megawatthours
2023-04-04,TEX,Texas,NG,Net generation,Mountain,Mountain,1196023,megawatthours
2023-04-04,TEX,Texas,NG,Net generation,Pacific,Pacific,1196467,megawatthours
2023-04-04,TIDC,Turlock Irrigation District,NG,Net generation,Arizona,Arizona,6916,megawatthours
2023-04-04,TIDC,Turlock Irrigation District,NG,Net generation,Central,Central,7086,megawatthours
2023-04-04,TIDC,Turlock Irrigation District,NG,Net generation,Eastern,Eastern,7157,megawatthours
2023-04-04,TIDC,Turlock Irrigation District,NG,Net generation,Mountain,Mountain,7043,megawatthours
2023-04-04,TIDC,Turlock Irrigation District,NG,Net generation,Pacific,Pacific,6916,megawatthours
2023-04-04,TPWR,"City of Tacoma, Department of Public Utilities, Light Division",NG,Net generation,Arizona,Arizona,4297,megawatthours
2023-04-04,TPWR,"City of Tacoma, Department of Public Utilities, Light Division",NG,Net generation,Central,Central,4305,megawatthours
2023-04-04,TPWR,"City of Tacoma, Department of Public Utilities, Light Division",NG,Net generation,Eastern,Eastern,4284,megawatthours
2023-04-04,TPWR,"City of Tacoma, Department of Public Utilities, Light Division",NG,Net generation,Mountain,Mountain,4303,megawatthours
2023-04-04,TPWR,"City of Tacoma, Department of Public Utilities, Light Division",NG,Net generation,Pacific,Pacific,4297,megawatthours
2023-04-04,TVA,Tennessee Valley Authority,NG,Net generation,Arizona,Arizona,390299,megawatthours
2023-04-04,TVA,Tennessee Valley Authority,NG,Net generation,Central,Central,389348,megawatthours
2023-04-04,TVA,Tennessee Valley Authority,NG,Net generation,Eastern,Eastern,388675,megawatthours
2023-04-04,TVA,Tennessee Valley Authority,NG,Net generation,Mountain,Mountain,389772,megawatthours
2023-04-04,TVA,Tennessee Valley Authority,NG,Net generation,Pacific,Pacific,390299,megawatthours
2023-04-04,US48,United States Lower 48,NG,Net generation,Arizona,Arizona,10306480,megawatthours
2023-04-04,US48,United States Lower 48,NG,Net generation,Central,Central,10293447,megawatthours
2023-04-04,US48,United States Lower 48,NG,Net generation,Eastern,Eastern,10286989,megawatthours
2023-04-04,US48,United States Lower 48,NG,Net generation,Mountain,Mountain,10300053,megawatthours
2023-04-04,US48,United States Lower 48,NG,Net generation,Pacific,Pacific,10306480,megawatthours
2023-04-04,WACM,Western Area Power Administration - Rocky Mountain Region,NG,Net generation,Arizona,Arizona,97754,megawatthours
2023-04-04,WACM,Western Area Power Administration - Rocky Mountain Region,NG,Net generation,Central,Central,98326,megawatthours
2023-04-04,WACM,Western Area Power Administration - Rocky Mountain Region,NG,Net generation,Eastern,Eastern,98641,megawatthours
2023-04-04,WACM,Western Area Power Administration - Rocky Mountain Region,NG,Net generation,Mountain,Mountain,98060,megawatthours
2023-04-04,WACM,Western Area Power Administration - Rocky Mountain Region,NG,Net generation,Pacific,Pacific,97754,megawatthours
2023-04-04,WALC,Western Area Power Administration - Desert Southwest Region,NG,Net generation,Arizona,Arizona,22452,megawatthours
2023-04-04,WALC,Western Area Power Administration - Desert Southwest Region,NG,Net generation,Central,Central,22804,megawatthours
2023-04-04,WALC,Western Area Power Administration - Desert Southwest Region,NG,Net generation,Eastern,Eastern,22968,megawatthours
2023-04-04,WALC,Western Area Power Administration - Desert Southwest Region,NG,Net generation,Mountain,Mountain,22579,megawatthours
2023-04-04,WALC,Western Area Power Administration - Desert Southwest Region,NG,Net generation,Pacific,Pacific,22452,megawatthours
2023-04-04,WAUW,Western Area Power Administration - Upper Great Plains West,NG,Net generation,Arizona,Arizona,126,megawatthours
2023-04-04,WAUW,Western Area Power Administration - Upper Great Plains West,NG,Net generation,Central,Central,125,megawatthours
2023-04-04,WAUW,Western Area Power Administration - Upper Great Plains West,NG,Net generation,Eastern,Eastern,126,megawatthours
2023-04-04,WAUW,Western Area Power Administration - Upper Great Plains West,NG,Net generation,Mountain,Mountain,125,megawatthours
2023-04-04,WAUW,Western Area Power Administration - Upper Great Plains West,NG,Net generation,Pacific,Pacific,126,megawatthours
2023-04-04,WWA,"NaturEner Wind Watch, LLC",NG,Net generation,Arizona,Arizona,190,megawatthours
2023-04-04,WWA,"NaturEner Wind Watch, LLC",NG,Net generation,Central,Central,205,megawatthours
2023-04-04,WWA,"NaturEner Wind Watch, LLC",NG,Net generation,Eastern,Eastern,223,megawatthours
2023-04-04,WWA,"NaturEner Wind Watch, LLC",NG,Net generation,Mountain,Mountain,192,megawatthours
2023-04-04,WWA,"NaturEner Wind Watch, LLC",NG,Net generation,Pacific,Pacific,190,megawatthours
2023-04-04,YAD,"Alcoa Power Generating, Inc. - Yadkin Division",NG,Net generation,Arizona,Arizona,3316,megawatthours
2023-04-04,YAD,"Alcoa Power Generating, Inc. - Yadkin Division",NG,Net generation,Central,Central,3315,megawatthours
2023-04-04,YAD,"Alcoa Power Generating, Inc. - Yadkin Division",NG,Net generation,Eastern,Eastern,3313,megawatthours
2023-04-04,YAD,"Alcoa Power Generating, Inc. - Yadkin Division",NG,Net generation,Mountain,Mountain,3315,megawatthours
2023-04-04,YAD,"Alcoa Power Generating, Inc. - Yadkin Division",NG,Net generation,Pacific,Pacific,3316,megawatthours
2023-04-04,SC,South Carolina Public Service Authority,NG,Net generation,Central,Central,39431,megawatthours
2023-04-04,SC,South Carolina Public Service Authority,NG,Net generation,Eastern,Eastern,39425,megawatthours
2023-04-04,SC,South Carolina Public Service Authority,NG,Net generation,Mountain,Mountain,39639,megawatthours
2023-04-04,SC,South Carolina Public Service Authority,NG,Net generation,Pacific,Pacific,39847,megawatthours
2023-04-04,SCEG,"Dominion Energy South Carolina, Inc.",NG,Net generation,Arizona,Arizona,66704,megawatthours
2023-04-04,SCEG,"Dominion Energy South Carolina, Inc.",NG,Net generation,Central,Central,66632,megawatthours
2023-04-04,SCEG,"Dominion Energy South Carolina, Inc.",NG,Net generation,Eastern,Eastern,66417,megawatthours
2023-04-04,SCEG,"Dominion Energy South Carolina, Inc.",NG,Net generation,Mountain,Mountain,66701,megawatthours
2023-04-04,SCEG,"Dominion Energy South Carolina, Inc.",NG,Net generation,Pacific,Pacific,66704,megawatthours
2023-04-04,SCL,Seattle City Light,NG,Net generation,Arizona,Arizona,13047,megawatthours
2023-04-04,SCL,Seattle City Light,NG,Net generation,Central,Central,12866,megawatthours
2023-04-04,SCL,Seattle City Light,NG,Net generation,Eastern,Eastern,12954,megawatthours
2023-04-04,SCL,Seattle City Light,NG,Net generation,Mountain,Mountain,12961,megawatthours
2023-04-04,SCL,Seattle City Light,NG,Net generation,Pacific,Pacific,13047,megawatthours
2023-04-04,SE,Southeast,NG,Net generation,Arizona,Arizona,592448,megawatthours
2023-04-04,SE,Southeast,NG,Net generation,Central,Central,588835,megawatthours
2023-04-04,SE,Southeast,NG,Net generation,Eastern,Eastern,587078,megawatthours
2023-04-04,SE,Southeast,NG,Net generation,Mountain,Mountain,590629,megawatthours
2023-04-04,SE,Southeast,NG,Net generation,Pacific,Pacific,592448,megawatthours
2023-04-04,SEC,Seminole Electric Cooperative,NG,Net generation,Arizona,Arizona,37606,megawatthours
2023-04-04,SEC,Seminole Electric Cooperative,NG,Net generation,Central,Central,37232,megawatthours
2023-04-04,SEC,Seminole Electric Cooperative,NG,Net generation,Eastern,Eastern,36932,megawatthours
2023-04-04,SEC,Seminole Electric Cooperative,NG,Net generation,Mountain,Mountain,37501,megawatthours
2023-04-04,SEC,Seminole Electric Cooperative,NG,Net generation,Pacific,Pacific,37606,megawatthours
2023-04-04,SEPA,Southeastern Power Administration,NG,Net generation,Central,Central,2955,megawatthours
2023-04-04,SEPA,Southeastern Power Administration,NG,Net generation,Eastern,Eastern,2955,megawatthours
2023-04-04,SOCO,"Southern Company Services, Inc. - Trans",NG,Net generation,Arizona,Arizona,589493,megawatthours
2023-04-04,SOCO,"Southern Company Services, Inc. - Trans",NG,Net generation,Central,Central,585880,megawatthours
2023-04-04,SOCO,"Southern Company Services, Inc. - Trans",NG,Net generation,Eastern,Eastern,584123,megawatthours
2023-04-04,SOCO,"Southern Company Services, Inc. - Trans",NG,Net generation,Mountain,Mountain,587674,megawatthours
2023-04-04,SOCO,"Southern Company Services, Inc. - Trans",NG,Net generation,Pacific,Pacific,589493,megawatthours
2023-04-04,SPA,Southwestern Power Administration,NG,Net generation,Arizona,Arizona,23199,megawatthours
2023-04-04,SPA,Southwestern Power Administration,NG,Net generation,Central,Central,23350,megawatthours
2023-04-04,SPA,Southwestern Power Administration,NG,Net generation,Eastern,Eastern,23317,megawatthours
2023-04-04,SPA,Southwestern Power Administration,NG,Net generation,Mountain,Mountain,23279,megawatthours
2023-04-04,SPA,Southwestern Power Administration,NG,Net generation,Pacific,Pacific,23199,megawatthours
2023-04-04,SRP,Salt River Project Agricultural Improvement and Power District,NG,Net generation,Arizona,Arizona,156109,megawatthours
2023-04-04,SRP,Salt River Project Agricultural Improvement and Power District,NG,Net generation,Central,Central,155753,megawatthours
2023-04-04,SRP,Salt River Project Agricultural Improvement and Power District,NG,Net generation,Eastern,Eastern,155838,megawatthours
2023-04-04,SRP,Salt River Project Agricultural Improvement and Power District,NG,Net generation,Mountain,Mountain,155905,megawatthours
2023-04-04,SRP,Salt River Project Agricultural Improvement and Power District,NG,Net generation,Pacific,Pacific,156109,megawatthours
2023-04-04,SW,Southwest,NG,Net generation,Arizona,Arizona,325728,megawatthours
2023-04-04,SW,Southwest,NG,Net generation,Central,Central,324716,megawatthours
2023-04-04,SW,Southwest,NG,Net generation,Eastern,Eastern,324404,megawatthours
2023-04-04,SW,Southwest,NG,Net generation,Mountain,Mountain,325301,megawatthours
2023-04-04,SW,Southwest,NG,Net generation,Pacific,Pacific,325728,megawatthours
2023-04-04,SWPP,Southwest Power Pool,NG,Net generation,Arizona,Arizona,732845,megawatthours
2023-04-04,SWPP,Southwest Power Pool,NG,Net generation,Central,Central,731101,megawatthours
2023-04-04,SWPP,Southwest Power Pool,NG,Net generation,Eastern,Eastern,729715,megawatthours
2023-04-04,SWPP,Southwest Power Pool,NG,Net generation,Mountain,Mountain,732023,megawatthours
2023-04-04,SWPP,Southwest Power Pool,NG,Net generation,Pacific,Pacific,732845,megawatthours
2023-04-04,TAL,City of Tallahassee,NG,Net generation,Arizona,Arizona,9206,megawatthours
2023-04-04,TAL,City of Tallahassee,NG,Net generation,Central,Central,9228,megawatthours
2023-04-04,TAL,City of Tallahassee,NG,Net generation,Eastern,Eastern,9236,megawatthours
2023-04-04,TAL,City of Tallahassee,NG,Net generation,Mountain,Mountain,9219,megawatthours
2023-04-04,TAL,City of Tallahassee,NG,Net generation,Pacific,Pacific,9206,megawatthours
2023-04-04,TEC,Tampa Electric Company,NG,Net generation,Arizona,Arizona,60211,megawatthours
2023-04-04,TEC,Tampa Electric Company,NG,Net generation,Central,Central,59800,megawatthours
2023-04-04,TEC,Tampa Electric Company,NG,Net generation,Eastern,Eastern,59596,megawatthours
2023-04-04,TEC,Tampa Electric Company,NG,Net generation,Mountain,Mountain,60017,megawatthours
2023-04-04,TEC,Tampa Electric Company,NG,Net generation,Pacific,Pacific,60211,megawatthours
2023-04-04,TEN,Tennessee,NG,Net generation,Arizona,Arizona,390299,megawatthours
2023-04-04,TEN,Tennessee,NG,Net generation,Central,Central,389348,megawatthours
2023-04-04,TEN,Tennessee,NG,Net generation,Eastern,Eastern,388675,megawatthours
2023-04-04,NE,New England,NG,Net generation,Eastern,Eastern,233624,megawatthours
2023-04-04,NE,New England,NG,Net generation,Mountain,Mountain,233103,megawatthours
2023-04-04,NE,New England,NG,Net generation,Pacific,Pacific,232787,megawatthours
2023-04-04,NEVP,Nevada Power Company,NG,Net generation,Arizona,Arizona,82160,megawatthours
2023-04-04,NEVP,Nevada Power Company,NG,Net generation,Central,Central,82602,megawatthours
2023-04-04,NEVP,Nevada Power Company,NG,Net generation,Eastern,Eastern,83001,megawatthours
2023-04-04,NEVP,Nevada Power Company,NG,Net generation,Mountain,Mountain,82364,megawatthours
2023-04-04,NEVP,Nevada Power Company,NG,Net generation,Pacific,Pacific,82160,megawatthours
2023-04-04,NW,Northwest,NG,Net generation,Arizona,Arizona,964713,megawatthours
2023-04-04,NW,Northwest,NG,Net generation,Central,Central,968935,megawatthours
2023-04-04,NW,Northwest,NG,Net generation,Eastern,Eastern,970551,megawatthours
2023-04-04,NW,Northwest,NG,Net generation,Mountain,Mountain,966637,megawatthours
2023-04-04,NW,Northwest,NG,Net generation,Pacific,Pacific,964713,megawatthours
2023-04-04,NWMT,NorthWestern Corporation,NG,Net generation,Arizona,Arizona,55394,megawatthours
2023-04-04,NWMT,NorthWestern Corporation,NG,Net generation,Central,Central,55326,megawatthours
2023-04-04,NWMT,NorthWestern Corporation,NG,Net generation,Eastern,Eastern,55297,megawatthours
2023-04-04,NWMT,NorthWestern Corporation,NG,Net generation,Mountain,Mountain,55340,megawatthours
2023-04-04,NWMT,NorthWestern Corporation,NG,Net generation,Pacific,Pacific,55394,megawatthours
2023-04-04,NY,New York,NG,Net generation,Arizona,Arizona,288931,megawatthours
2023-04-04,NY,New York,NG,Net generation,Central,Central,290322,megawatthours
2023-04-04,NY,New York,NG,Net generation,Eastern,Eastern,291035,megawatthours
2023-04-04,NY,New York,NG,Net generation,Mountain,Mountain,289494,megawatthours
2023-04-04,NY,New York,NG,Net generation,Pacific,Pacific,288931,megawatthours
